,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,8335750.0,-7917750.0,,
June 2017,8335750.0,-7917750.0,,
September 2017,8335750.0,-7917750.0,,
December 2017,8335750.0,-7917750.0,,
March 2018,11869000.0,-10913000.0,,
June 2018,15535000.0,-18825000.0,,
September 2018,13423000.0,-13609000.0,,
December 2018,21310000.0,-34729000.0,699402000.0,153780000.0
March 2019,49749000.0,-13557000.0,1116619000.0,431502000.0
June 2019,32169000.0,-6186000.0,1056877000.0,319424000.0
September 2019,40913000.0,-6723000.0,1147783000.0,316828000.0
December 2019,30091000.0,-7343000.0,1123814000.0,211120000.0
March 2020,28538000.0,-8298000.0,1489116000.0,414614000.0
June 2020,31846000.0,-137425000.0,1421513000.0,345157000.0
September 2020,30849000.0,-36358000.0,1399813000.0,280525000.0
December 2020,28909000.0,170000.0,1908091000.0,762010000.0
March 2021,33617000.0,-37903000.0,1832111000.0,548207000.0
June 2021,44536000.0,-6044000.0,6392075000.0,475954000.0
September 2021,46802000.0,-9806000.0,6665087000.0,615721000.0
December 2021,74926000.0,150857000.0,6876492000.0,584866000.0
March 2022,48041000.0,238269000.0,7365808000.0,606325000.0
June 2022,50310000.0,-169765000.0,7251376000.0,736632000.0
