,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,,459624.5,169087.0,,
June 2020,,459624.5,169087.0,,
September 2020,,550167.0,138809.0,,
December 2020,,273663.0,1876460.0,11107563.0,8027698.0
March 2021,2896000.0,757000.0,-814000.0,,
June 2021,2878000.0,813000.0,304000.0,,
September 2021,,2204030.0,-1992071.0,11391051.0,8512823.0
December 2021,,1483409.0,-3447959.0,24612501.0,11803459.0
March 2022,4868000.0,1066000.0,-2011000.0,22267000.0,9694000.0
June 2022,4592000.0,646000.0,-405000.0,22389000.0,8578000.0
