,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2019,,-1000.0,,
March 2020,7087750.0,0.0,,
June 2020,7087750.0,0.0,53000.0,25000.0
September 2020,7087750.0,-80.0,,
December 2020,7087750.0,-80543.0,81028885.0,933632.0
March 2021,9164000.0,-105139.0,80991279.0,881274.0
June 2021,11382000.0,-7715000.0,80658077.0,537268.0
September 2021,26288000.0,-829630.0,80411203.0,289397.0
December 2021,26288000.0,-85681231.0,260798000.0,232703000.0
March 2022,30153000.0,44894000.0,233301000.0,197675000.0
June 2022,28183000.0,-5833000.0,209506000.0,169312000.0
