,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,-754250.0,,
June 2011,,-754250.0,,
September 2011,,-754250.0,,
December 2011,,-754250.0,,
March 2012,2592000.0,-985000.0,,
June 2012,2022000.0,-401000.0,,
September 2012,1783000.0,-472000.0,,
December 2012,,-13033000.0,18960000.0,703000.0
March 2013,1471000.0,-343000.0,18857000.0,910000.0
June 2013,3413000.0,-2341000.0,17769000.0,1200000.0
September 2013,2520000.0,-858000.0,18476000.0,1555000.0
December 2013,,5430000.0,6013000.0,6013000.0
