,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,25000.0,,,
June 2011,,25000.0,,,
September 2011,,25000.0,,,
December 2011,,25000.0,,,
March 2012,,175000.0,,,
June 2012,,175000.0,,,
September 2012,,175000.0,,,
December 2012,,175000.0,,,
March 2013,4550000.0,3300000.0,4700000.0,,
June 2013,4550000.0,3300000.0,4700000.0,,
September 2013,2050000.0,3200000.0,4400000.0,500200000.0,261400000.0
December 2013,2050000.0,-2500000.0,8600000.0,442000000.0,202700000.0
March 2014,5325000.0,4200000.0,10300000.0,440700000.0,205500000.0
June 2014,5325000.0,5100000.0,10300000.0,442300000.0,207500000.0
September 2014,5325000.0,5000000.0,10400000.0,444800000.0,207400000.0
December 2014,5325000.0,-11000000.0,13500000.0,447400000.0,180800000.0
March 2015,5050000.0,4900000.0,13350000.0,448000000.0,203000000.0
June 2015,5050000.0,4700000.0,11700000.0,438800000.0,167100000.0
September 2015,5050000.0,4500000.0,13100000.0,429000000.0,153200000.0
December 2015,5050000.0,-9800000.0,13350000.0,423200000.0,146900000.0
March 2016,5900000.0,5800000.0,10350000.0,417600000.0,142200000.0
June 2016,5900000.0,6000000.0,10350000.0,408700000.0,134800000.0
September 2016,5900000.0,6300000.0,10350000.0,417900000.0,143600000.0
December 2016,5900000.0,-13500000.0,10350000.0,413100000.0,136000000.0
March 2017,6000000.0,,,419200000.0,144500000.0
June 2017,6000000.0,,,434300000.0,159800000.0
September 2017,6000000.0,,,440300000.0,171400000.0
December 2017,6000000.0,,,453200000.0,184300000.0
March 2018,-750000.0,,,442800000.0,172700000.0
June 2018,-750000.0,,,464200000.0,188800000.0
September 2018,-750000.0,,,427100000.0,151400000.0
December 2018,-750000.0,,,434600000.0,141500000.0
March 2019,5950000.0,,,482900000.0,178000000.0
June 2019,5950000.0,,,479100000.0,169500000.0
September 2019,5950000.0,,,489500000.0,175300000.0
December 2019,5950000.0,,,494300000.0,172300000.0
March 2020,5425000.0,,,540400000.0,214700000.0
June 2020,5425000.0,,,486600000.0,156700000.0
September 2020,5425000.0,,,474500000.0,140500000.0
December 2020,5425000.0,,,498000000.0,165200000.0
March 2021,5875000.0,,,532400000.0,198400000.0
June 2021,5875000.0,,,523200000.0,188500000.0
September 2021,5875000.0,,,541800000.0,206300000.0
December 2021,5875000.0,,,543300000.0,208000000.0
March 2022,,,,584800000.0,247700000.0
June 2022,,,,608400000.0,272500000.0
