,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,12829750.0,6500500.0,,,
September 2009,12829750.0,6500500.0,,,
December 2009,12829750.0,6500500.0,,,
March 2010,12829750.0,6500500.0,,,
June 2010,15399000.0,5217750.0,,,
September 2010,14603000.0,5217750.0,,,
December 2010,9898000.0,5217750.0,,,
March 2011,11032000.0,5217750.0,106287000.0,89604000.0,
June 2011,16545000.0,4837000.0,99416000.0,90621000.0,
September 2011,13854000.0,3930000.0,87973000.0,81514000.0,
December 2011,11052000.0,3898000.0,88403000.0,83181000.0,
March 2012,12692000.0,3993000.0,91064000.0,87607000.0,
June 2012,16100000.0,3952000.0,94543000.0,91207000.0,
September 2012,13044000.0,4034000.0,89363000.0,86192000.0,
December 2012,10003000.0,4577000.0,70731000.0,67576000.0,
March 2013,10969000.0,4602000.0,73179000.0,68757000.0,4422000.0
June 2013,16516000.0,4755000.0,81426000.0,78678000.0,
September 2013,12720000.0,4150000.0,77835000.0,75290000.0,
December 2013,9842000.0,4541000.0,75109000.0,70782000.0,4327000.0
March 2014,10321000.0,4526000.0,78375000.0,74209000.0,4166000.0
June 2014,15934000.0,4973000.0,86023000.0,81796000.0,
September 2014,14169000.0,2732000.0,79429000.0,77164000.0,
December 2014,9434000.0,4797000.0,79842000.0,77755000.0,
March 2015,9120000.0,4951000.0,82852000.0,79583000.0,2452000.0
June 2015,13875000.0,5757000.0,93443000.0,91045000.0,
September 2015,11823000.0,4502000.0,88400000.0,86099000.0,
December 2015,9132000.0,4890000.0,88583000.0,86420000.0,
March 2016,9078000.0,5418000.0,90279000.0,67627000.0,22652000.0
June 2016,12052000.0,6594000.0,99806000.0,77273000.0,22533000.0
September 2016,10333000.0,4899000.0,96527000.0,74592000.0,21935000.0
December 2016,8988000.0,4823000.0,97620000.0,67689000.0,29931000.0
March 2017,10458000.0,7503000.0,112809000.0,81785000.0,31024000.0
June 2017,13049000.0,9276000.0,125665000.0,95129000.0,30536000.0
September 2017,11231000.0,8760000.0,124882000.0,94566000.0,30316000.0
December 2017,10476000.0,9064000.0,135591000.0,105593000.0,29998000.0
March 2018,10915000.0,10183000.0,134836000.0,105235000.0,29601000.0
June 2018,14197000.0,12582000.0,152667000.0,123316000.0,29351000.0
September 2018,12052000.0,10752000.0,148071000.0,119128000.0,28943000.0
December 2018,9968000.0,7787000.0,156917000.0,128473000.0,28444000.0
March 2019,12923000.0,6620000.0,154427000.0,126431000.0,27996000.0
June 2019,15700000.0,5343000.0,144837000.0,117217000.0,27620000.0
September 2019,11631000.0,6665000.0,145537000.0,118265000.0,27272000.0
December 2019,9765000.0,6840000.0,149544000.0,122767000.0,26777000.0
March 2020,13173000.0,7003000.0,155323000.0,129018000.0,26305000.0
June 2020,17349000.0,7768000.0,162755000.0,135879000.0,26876000.0
September 2020,12547000.0,8412000.0,158949000.0,132620000.0,26329000.0
December 2020,10330000.0,7611000.0,167371000.0,141009000.0,26362000.0
March 2021,12135000.0,6812000.0,187497000.0,161187000.0,26310000.0
June 2021,16361000.0,4428000.0,173323000.0,147183000.0,26140000.0
September 2021,11087000.0,6349000.0,159386000.0,133445000.0,25941000.0
December 2021,12578000.0,4257000.0,168429000.0,142904000.0,25525000.0
March 2022,12340000.0,6066000.0,176319000.0,150995000.0,25324000.0
June 2022,16453000.0,2775000.0,164739000.0,134186000.0,30553000.0
