,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2010,0.0,0.0,,
December 2010,0.0,0.0,,
March 2011,0.0,0.0,,
June 2011,2501.0,-2501.0,,
September 2011,0.0,0.0,,
December 2011,4000.0,-4000.0,,
March 2012,4000.0,-4000.0,,
June 2012,7367.0,-7367.0,,
September 2012,8900.0,3100.0,,
December 2012,3915.0,8085.0,,
March 2013,5689.0,6311.0,,
June 2013,27061.0,-4061.0,,
September 2013,10272.0,1728.0,,
December 2013,23123.0,-19123.0,,
March 2014,18201.0,-11383.0,,
June 2014,,-39054.0,,
September 2014,,-8374.0,,
