,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,23038500.0,-33908000.0,,
June 2008,23038500.0,-33908000.0,,
September 2008,23038500.0,-33908000.0,,
December 2008,23038500.0,-33908000.0,,
March 2009,20334000.0,9238000.0,,
June 2009,21184000.0,11555000.0,,
September 2009,21385000.0,16416000.0,,
December 2009,22597000.0,16505000.0,1465720000.0,1198675000.0
March 2010,22516000.0,18250000.0,,
June 2010,23032000.0,20137000.0,1471016000.0,1202620000.0
September 2010,23379000.0,22998000.0,1470433000.0,1207057000.0
December 2010,23318000.0,19010000.0,1477732000.0,1219015000.0
March 2011,21843000.0,14513000.0,1477831000.0,1199148000.0
June 2011,23105000.0,14701000.0,1481954000.0,1204074000.0
September 2011,22874000.0,19867000.0,1484365000.0,1195352000.0
December 2011,21843000.0,2878000.0,1499998000.0,1201001000.0
March 2012,22501000.0,5598000.0,1521909000.0,1218648000.0
June 2012,22779000.0,13580000.0,1492957000.0,1201168000.0
September 2012,22453000.0,19314000.0,1497342000.0,1203585000.0
December 2012,22218000.0,18115000.0,1501477000.0,1214191000.0
March 2013,22399000.0,11487000.0,1482777000.0,1199634000.0
June 2013,23311000.0,8457000.0,1538818000.0,1258521000.0
September 2013,24501000.0,23726000.0,1563568000.0,1288326000.0
December 2013,29120000.0,67489000.0,1657371000.0,1342833000.0
March 2014,28153000.0,19125000.0,1657891000.0,1342618000.0
June 2014,28700000.0,22150000.0,1681477000.0,1365231000.0
September 2014,31219000.0,16906000.0,1727991000.0,1424786000.0
December 2014,27628000.0,23338000.0,1678889000.0,1388553000.0
March 2015,28202000.0,14205000.0,1629407000.0,1342488000.0
June 2015,27920000.0,21210000.0,1682501000.0,1399556000.0
September 2015,26216000.0,20565000.0,1667104000.0,1392161000.0
December 2015,29406000.0,39421000.0,1893878000.0,1388628000.0
March 2016,31253000.0,11052000.0,1859214000.0,1360364000.0
June 2016,31342000.0,12688000.0,1900149000.0,1408098000.0
September 2016,28085000.0,21742000.0,1959068000.0,1480711000.0
December 2016,22768000.0,18568000.0,1998668000.0,1531662000.0
March 2017,32651000.0,9687000.0,2035773000.0,1573052000.0
June 2017,32335000.0,18074000.0,,
September 2017,32093000.0,17831000.0,2076706000.0,1605903000.0
December 2017,33322000.0,-76340000.0,2097317000.0,1618670000.0
March 2018,35750000.0,-23641000.0,2058006000.0,1565492000.0
June 2018,35825000.0,10943000.0,2037185000.0,1543086000.0
September 2018,37607000.0,7799000.0,1940771000.0,1443802000.0
December 2018,34023000.0,27716000.0,1899783000.0,1403550000.0
March 2019,33770000.0,13773000.0,1868930000.0,1297929000.0
June 2019,31507000.0,9447000.0,1827878000.0,1257810000.0
September 2019,34875000.0,7136000.0,1758746000.0,1198115000.0
December 2019,26588000.0,-6931000.0,1759874000.0,1195082000.0
March 2020,31575000.0,3852000.0,1823382000.0,1265002000.0
June 2020,28516000.0,-3407000.0,1758035000.0,1208119000.0
September 2020,29724000.0,5915000.0,1734507000.0,1185227000.0
December 2020,32380000.0,7695000.0,1744235000.0,1202351000.0
March 2021,30548000.0,7917000.0,1760753000.0,1213440000.0
June 2021,34034000.0,7369000.0,1818791000.0,1266977000.0
September 2021,34387000.0,8065000.0,1840366000.0,1279009000.0
December 2021,37731000.0,12419000.0,1903880000.0,1348144000.0
March 2022,36289000.0,10960000.0,2002556000.0,1451018000.0
June 2022,35842000.0,17221000.0,2166785000.0,1601272000.0
