,OperatingExpenses,NetIncomeLoss,Assets
March 2013,4250500.0,7250.0,
June 2013,4250500.0,7250.0,
September 2013,4250500.0,7250.0,
December 2013,4250500.0,7250.0,
March 2014,4584000.0,8000.0,
June 2014,4410000.0,8000.0,
September 2014,4358000.0,8000.0,
December 2014,4453000.0,8000.0,11949000.0
March 2015,4725000.0,146000.0,
June 2015,4520000.0,134000.0,
September 2015,4296000.0,111000.0,
December 2015,11272000.0,5308000.0,929437000.0
March 2016,17384000.0,94283000.0,864673000.0
June 2016,16060000.0,14801000.0,864700000.0
September 2016,15524000.0,15240000.0,866385000.0
December 2016,15268000.0,32485000.0,937151000.0
March 2017,17034000.0,15516000.0,943898000.0
June 2017,17976000.0,18313000.0,1054293000.0
September 2017,18358000.0,19205000.0,1061774000.0
December 2017,13430000.0,18360000.0,1068659000.0
March 2018,18739000.0,16255000.0,1075751000.0
June 2018,13199000.0,27445000.0,1122874000.0
September 2018,13681000.0,17496000.0,1236178000.0
December 2018,21099000.0,21202000.0,1343098000.0
March 2019,15598000.0,17503000.0,1349557000.0
June 2019,15320000.0,17868000.0,1344971000.0
September 2019,15193000.0,18331000.0,1347780000.0
December 2019,15346000.0,18914000.0,1446070000.0
March 2020,16033000.0,19265000.0,1563227000.0
June 2020,15188000.0,18466000.0,1512155000.0
September 2020,16089000.0,19349000.0,1573625000.0
December 2020,16759000.0,20252000.0,1668179000.0
March 2021,18860000.0,20579000.0,1697277000.0
June 2021,20644000.0,20138000.0,1753290000.0
September 2021,21092000.0,21164000.0,1838110000.0
December 2021,21483000.0,23700000.0,1902980000.0
March 2022,23705000.0,22255000.0,1998309000.0
June 2022,23865000.0,28130000.0,2010717000.0
