,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,5355484.0,1744314.75,-7967.0,3679.0,3679.0
June 2019,5355484.0,1744314.75,-8870.0,7462.0,7462.0
September 2019,5355484.0,1744314.75,-8716.0,154.0,154.0
December 2019,5355484.0,1744314.75,-8383.0,224.0,224.0
March 2020,5597912.0,1491091.0,-9735.0,10.0,10.0
June 2020,4080000.0,985000.0,-10448.0,2421.0,2421.0
September 2020,5232000.0,1009000.0,-4116000.0,3956.0,3956.0
December 2020,5576090.0,1036492.0,-11467533.0,27934588.0,26769031.0
March 2021,6529000.0,1426000.0,-4904196.0,25422815.0,24092095.0
June 2021,6447000.0,1499000.0,-4637000.0,22950000.0,21710000.0
September 2021,7205000.0,1810000.0,-2859000.0,19110000.0,17654000.0
December 2021,7764000.0,1943000.0,-5450804.0,51683000.0,50426000.0
March 2022,8558000.0,2280000.0,-5936000.0,46274000.0,42666000.0
June 2022,9253000.0,2649000.0,-7447000.0,40563000.0,36414000.0
