,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,1905250.0,,46879750.0,,
June 2008,1905250.0,,46879750.0,,
September 2008,1905250.0,,46879750.0,,
December 2008,1905250.0,,46879750.0,,
March 2009,1311000.0,,44569000.0,,
June 2009,979000.0,,58061000.0,,
September 2009,974000.0,,37674000.0,,
December 2009,10075000.0,,18991000.0,2030203000.0,1132141000.0
March 2010,6338000.0,112910000.0,17205000.0,,
June 2010,8445000.0,112106000.0,20977000.0,1845707000.0,1025822000.0
September 2010,470000.0,102365000.0,38002000.0,1905467000.0,1073412000.0
December 2010,1480000.0,,47483000.0,1992046000.0,1133706000.0
March 2011,2220000.0,104947000.0,37367000.0,1863011000.0,963116000.0
June 2011,1792000.0,110456000.0,45415000.0,1910180000.0,996429000.0
September 2011,2069000.0,107579000.0,35617000.0,1950942000.0,1103110000.0
