,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,,2443000.0,-3180750.0,,,
June 2017,,2443000.0,-3180750.0,,,
September 2017,,2443000.0,-3180750.0,,,
December 2017,,2443000.0,-3180750.0,,,
March 2018,6449000.0,4969000.0,-4573000.0,,,
June 2018,7624000.0,6211000.0,-5819000.0,,,
September 2018,7452000.0,6170000.0,-3953000.0,,,
December 2018,7284000.0,4615000.0,-1892000.0,68251000.0,62311000.0,5940000.0
March 2019,12890000.0,10179000.0,-9329000.0,101980000.0,84903000.0,17077000.0
June 2019,17680000.0,13929000.0,-12079000.0,168095000.0,151100000.0,16995000.0
September 2019,15614000.0,11025000.0,-11385000.0,152037000.0,136386000.0,15651000.0
December 2019,16843000.0,11179000.0,-10244000.0,143745000.0,128017000.0,15728000.0
March 2020,16155000.0,11526000.0,-10926000.0,135967000.0,120716000.0,15251000.0
June 2020,15911000.0,11564000.0,-7092000.0,133268000.0,117893000.0,15375000.0
September 2020,20446000.0,16009000.0,-13589000.0,121272000.0,105795000.0,15477000.0
December 2020,20357000.0,15688000.0,-12475000.0,187817000.0,171504000.0,16313000.0
March 2021,,20164000.0,-17238000.0,169941000.0,153340000.0,16601000.0
June 2021,,19572000.0,-17153000.0,166156000.0,143451000.0,22705000.0
September 2021,,20698000.0,-20040000.0,142172000.0,118577000.0,23595000.0
December 2021,,22419000.0,-21234000.0,126045000.0,102135000.0,23910000.0
March 2022,,16620000.0,-17968000.0,195711000.0,171079000.0,24632000.0
June 2022,,16147000.0,-16356000.0,172212000.0,149077000.0,23135000.0
