,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,63150000.0,9250000.0,,
June 2008,63150000.0,9250000.0,,
September 2008,63150000.0,9250000.0,,
December 2008,63150000.0,9250000.0,,
March 2009,65500000.0,3200000.0,,
June 2009,66400000.0,30900000.0,,
September 2009,64300000.0,10300000.0,,
December 2009,70500000.0,2700000.0,1210500000.0,560400000.0
March 2010,68900000.0,11800000.0,,
June 2010,76400000.0,43500000.0,1091100000.0,465300000.0
September 2010,73100000.0,9200000.0,1134500000.0,518200000.0
December 2010,76600000.0,6200000.0,1238000000.0,619300000.0
March 2011,73200000.0,11800000.0,1249900000.0,622100000.0
June 2011,75800000.0,38000000.0,1284700000.0,660600000.0
