,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,375000.0,17350000.0,13775000.0,,
June 2011,375000.0,17350000.0,13775000.0,,
September 2011,375000.0,17350000.0,13775000.0,,
December 2011,375000.0,17350000.0,13775000.0,,
March 2012,375000.0,17923000.0,14000000.0,,
June 2012,375000.0,37965000.0,-20000000.0,,
September 2012,375000.0,17353000.0,11000000.0,,
December 2012,375000.0,19459000.0,7500000.0,502700000.0,399500000.0
March 2013,375000.0,19700000.0,11400000.0,576500000.0,473100000.0
June 2013,375000.0,52855000.0,-17100000.0,602200000.0,495800000.0
September 2013,375000.0,20100000.0,9900000.0,592500000.0,484700000.0
December 2013,375000.0,18145000.0,6200000.0,548700000.0,432200000.0
March 2014,400000.0,18800000.0,9700000.0,618100000.0,498600000.0
June 2014,400000.0,19900000.0,9000000.0,598900000.0,472300000.0
September 2014,400000.0,18800000.0,10200000.0,612500000.0,487700000.0
December 2014,400000.0,19400000.0,2800000.0,576500000.0,450500000.0
March 2015,325000.0,21400000.0,8100000.0,611700000.0,466800000.0
June 2015,325000.0,21900000.0,17100000.0,615800000.0,493000000.0
September 2015,325000.0,20200000.0,6900000.0,598600000.0,475200000.0
December 2015,325000.0,19700000.0,3500000.0,557200000.0,399200000.0
March 2016,,19700000.0,12200000.0,527600000.0,369400000.0
June 2016,,19800000.0,8400000.0,547600000.0,385400000.0
September 2016,,21900000.0,3900000.0,559900000.0,391600000.0
December 2016,,21400000.0,7700000.0,582600000.0,409600000.0
March 2017,,22900000.0,17000000.0,623100000.0,450000000.0
June 2017,,19300000.0,15700000.0,641600000.0,464700000.0
September 2017,,19400000.0,12400000.0,627600000.0,461700000.0
December 2017,,22200000.0,5400000.0,652200000.0,480200000.0
March 2018,,23400000.0,15800000.0,660200000.0,490500000.0
June 2018,,23100000.0,21000000.0,702100000.0,533400000.0
September 2018,,22000000.0,14800000.0,698600000.0,533700000.0
December 2018,,24200000.0,6600000.0,691000000.0,520600000.0
March 2019,,23900000.0,17900000.0,720900000.0,546200000.0
