,OperatingExpenses,NetIncomeLoss,Assets
March 2011,7085250.0,3652250.0,
June 2011,7085250.0,3652250.0,
September 2011,7085250.0,3652250.0,
December 2011,7085250.0,3652250.0,
March 2012,7404000.0,4688666.666666667,
June 2012,7404000.0,4688666.666666667,
September 2012,7821000.0,4688666.666666667,
December 2012,10159000.0,5654000.0,52454000.0
March 2013,7911000.0,5465000.0,
June 2013,8647000.0,5465000.0,
September 2013,11550000.0,734000.0,77866000.0
December 2013,15411000.0,2026000.0,100727000.0
March 2014,12925000.0,944000.0,87039000.0
June 2014,12983000.0,1351000.0,90274000.0
September 2014,13341000.0,1358000.0,96507000.0
December 2014,14901000.0,1122000.0,99696000.0
March 2015,13290000.0,1403000.0,85384000.0
June 2015,13943000.0,1721000.0,96386000.0
September 2015,15684000.0,1326000.0,101946000.0
December 2015,15264000.0,874000.0,108211000.0
March 2016,15639000.0,1307000.0,93952000.0
June 2016,15832000.0,926000.0,95585000.0
September 2016,16289000.0,1496000.0,102550000.0
December 2016,17866000.0,1286000.0,112281000.0
March 2017,17204000.0,1687000.0,95395000.0
June 2017,16937000.0,1858000.0,101606000.0
September 2017,17529000.0,1872000.0,109550000.0
December 2017,19319000.0,-80000.0,117360000.0
March 2018,19037000.0,2231000.0,100149000.0
June 2018,19124000.0,2337000.0,108781000.0
September 2018,19766000.0,2162000.0,120703000.0
December 2018,19594000.0,2900000.0,133363000.0
March 2019,18573000.0,1709000.0,146454000.0
June 2019,19467000.0,1864000.0,151285000.0
September 2019,21544000.0,2653000.0,203098000.0
December 2019,23695000.0,2420000.0,214249000.0
March 2020,15751000.0,5532000.0,189161000.0
June 2020,22664000.0,490000.0,193511000.0
September 2020,22233000.0,2059000.0,201246000.0
December 2020,25054000.0,1879000.0,213804000.0
March 2021,25549000.0,2552000.0,192221000.0
June 2021,25759000.0,3335000.0,202762000.0
September 2021,25280000.0,3723000.0,212912000.0
December 2021,24494000.0,5083000.0,229318000.0
March 2022,18071000.0,7568000.0,197903000.0
June 2022,20273000.0,5770000.0,207309000.0
