,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,138150000.0,,120725000.0,19825000.0,,
March 2008,138150000.0,,120725000.0,19825000.0,,
June 2008,138150000.0,,120725000.0,19825000.0,,
September 2008,138150000.0,,120725000.0,19825000.0,,
December 2008,711800000.0,18175000.0,101800000.0,-606250000.0,,
March 2009,711800000.0,18175000.0,101800000.0,-606250000.0,,
June 2009,136600000.0,18175000.0,121600000.0,-26600000.0,,
September 2009,122600000.0,18175000.0,105100000.0,140300000.0,4768000000.0,2143200000.0
December 2009,153500000.0,27325000.0,114800000.0,169600000.0,,
March 2010,133500000.0,27325000.0,118300000.0,292600000.0,,
June 2010,141100000.0,27325000.0,126200000.0,211200000.0,4740100000.0,2261800000.0
September 2010,147800000.0,27325000.0,130500000.0,116600000.0,4708600000.0,2215900000.0
December 2010,140300000.0,35500000.0,125000000.0,99600000.0,4460200000.0,2019400000.0
March 2011,148700000.0,35500000.0,133700000.0,67900000.0,4547200000.0,2102000000.0
June 2011,146000000.0,35500000.0,130800000.0,68400000.0,4732600000.0,2302600000.0
September 2011,143800000.0,35500000.0,123700000.0,37500000.0,4826900000.0,2454600000.0
December 2011,147200000.0,27275000.0,132300000.0,38900000.0,4597100000.0,2267000000.0
March 2012,163500000.0,27275000.0,148700000.0,37300000.0,4793200000.0,2480400000.0
June 2012,148600000.0,27275000.0,134400000.0,75700000.0,4937500000.0,2679700000.0
September 2012,159900000.0,27275000.0,146100000.0,78900000.0,4947800000.0,2694500000.0
December 2012,165500000.0,28225000.0,151100000.0,46500000.0,4603900000.0,2370200000.0
March 2013,168800000.0,28225000.0,154300000.0,86500000.0,4874600000.0,2659000000.0
June 2013,159900000.0,28225000.0,146000000.0,148700000.0,4730600000.0,2520900000.0
September 2013,191900000.0,28225000.0,169100000.0,36300000.0,4765700000.0,2553400000.0
December 2013,158600000.0,35500000.0,144700000.0,54900000.0,4469700000.0,2265900000.0
March 2014,171800000.0,35500000.0,158000000.0,71500000.0,4684000000.0,2477700000.0
June 2014,172600000.0,35500000.0,158700000.0,105100000.0,4811300000.0,2613900000.0
September 2014,176400000.0,35500000.0,162700000.0,77800000.0,4586700000.0,2384300000.0
December 2014,164000000.0,36975000.0,150500000.0,57375000.0,4364700000.0,2159900000.0
March 2015,166100000.0,36975000.0,152800000.0,57375000.0,4555900000.0,2376400000.0
June 2015,147400000.0,36975000.0,134200000.0,57375000.0,4729200000.0,2544000000.0
September 2015,163100000.0,36975000.0,149900000.0,57375000.0,4613000000.0,2377100000.0
December 2015,152500000.0,25775000.0,139300000.0,,4409900000.0,2248600000.0
March 2016,167900000.0,25775000.0,154700000.0,,4751200000.0,2590200000.0
June 2016,167800000.0,25775000.0,154700000.0,,4792700000.0,2644400000.0
September 2016,203600000.0,25775000.0,163700000.0,,4513800000.0,2417500000.0
December 2016,163500000.0,24500000.0,151000000.0,,4491000000.0,2396000000.0
March 2017,180900000.0,24500000.0,169800000.0,,4988800000.0,2903700000.0
June 2017,175000000.0,24500000.0,163900000.0,,5092600000.0,3050200000.0
September 2017,192000000.0,24500000.0,180900000.0,,5098900000.0,3039800000.0
December 2017,168400000.0,24825000.0,157800000.0,,4962100000.0,2916600000.0
March 2018,179500000.0,24825000.0,170300000.0,,5194500000.0,3153600000.0
June 2018,180500000.0,24825000.0,171200000.0,,5273900000.0,3265700000.0
September 2018,174200000.0,24825000.0,165000000.0,,5294200000.0,3269900000.0
December 2018,167800000.0,24750000.0,158600000.0,,5030100000.0,2944200000.0
March 2019,182300000.0,24750000.0,173000000.0,,5469400000.0,3369700000.0
June 2019,176100000.0,24750000.0,166900000.0,,5446400000.0,3361200000.0
September 2019,194200000.0,24750000.0,185000000.0,,5566300000.0,3408300000.0
December 2019,180400000.0,25975000.0,173400000.0,,5556200000.0,3230600000.0
March 2020,158800000.0,25975000.0,157400000.0,,5861900000.0,3533600000.0
June 2020,138900000.0,25975000.0,137600000.0,,5760300000.0,3453400000.0
September 2020,153500000.0,25975000.0,152200000.0,,5815900000.0,3535800000.0
December 2020,146700000.0,25775000.0,145400000.0,,6016400000.0,3749400000.0
March 2021,174300000.0,25775000.0,172000000.0,,6343800000.0,3981100000.0
June 2021,180800000.0,25775000.0,177600000.0,,6706300000.0,4292100000.0
September 2021,174300000.0,25775000.0,171500000.0,,6891600000.0,4417900000.0
December 2021,,,,,6721800000.0,4114600000.0
March 2022,172000000.0,,169200000.0,,6974500000.0,4293800000.0
June 2022,170700000.0,,167900000.0,,6859900000.0,4053300000.0
