,NetIncomeLoss,Assets,AssetsCurrent
September 2000,-12674.525,,
December 2000,-12674.525,,
March 2001,-12674.525,,
June 2001,-12674.525,,
September 2001,-12674.525,,
December 2001,-12674.525,,
March 2002,-12674.525,,
June 2002,-12674.525,,
September 2002,-12674.525,,
December 2002,-12674.525,,
March 2003,-12674.525,,
June 2003,-12674.525,,
September 2003,-12674.525,,
December 2003,-12674.525,,
March 2004,-12674.525,,
June 2004,-12674.525,,
September 2004,-12674.525,,
December 2004,-12674.525,,
March 2005,-12674.525,,
June 2005,-12674.525,,
September 2005,-12674.525,,
December 2005,-12674.525,,
March 2006,-12674.525,,
June 2006,-12674.525,,
September 2006,-12674.525,,
December 2006,-12674.525,,
March 2007,-12674.525,,
June 2007,-12674.525,,
September 2007,-12674.525,,
December 2007,-12674.525,,
March 2008,-12674.525,,
June 2008,-12674.525,,
September 2008,-12674.525,,
December 2008,-12674.525,,
March 2009,-12674.525,,
June 2009,-12674.525,,
September 2009,-12674.525,,
December 2009,-12674.525,,
March 2010,-12674.525,,
June 2010,-12674.525,,
September 2010,-194420.0,,
December 2010,-414376.0,,
March 2011,-384735.0,,
June 2011,-5106791.0,1139619.0,885978.0
September 2011,-2075548.0,1353288.0,814819.0
December 2011,-2321330.0,899202.0,34724.0
March 2012,-846177.0,892888.0,18047.0
June 2012,-294336.0,1265426.0,339165.0
September 2012,-615756.0,1088062.0,143895.0
December 2012,-790665.0,1357154.0,173395.0
March 2013,-499256.0,1522560.0,331475.0
