,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,,871675000.0,1523775000.0,738250000.0,,,
June 2007,,871675000.0,1523775000.0,738250000.0,,,
September 2007,,871675000.0,1523775000.0,738250000.0,,,
December 2007,,871675000.0,1523775000.0,738250000.0,,,
March 2008,,877100000.0,1550500000.0,1064300000.0,,,
June 2008,,951500000.0,1700100000.0,958800000.0,,,
September 2008,,953000000.0,1649200000.0,-465600000.0,,,
December 2008,,1059300000.0,1726600000.0,-3629400000.0,29212600000.0,12453300000.0,8133000000.0
March 2009,,947300000.0,1529200000.0,1313100000.0,,,
June 2009,,1040400000.0,1708200000.0,1158500000.0,26931500000.0,10935300000.0,7401900000.0
September 2009,,1122100000.0,1701800000.0,941800000.0,27127900000.0,11810000000.0,7085200000.0
December 2009,,1216700000.0,1953300000.0,915400000.0,27460900000.0,12486500000.0,6777000000.0
March 2010,,1039100000.0,1614400000.0,1248100000.0,27197800000.0,12252400000.0,6958400000.0
June 2010,,1187200000.0,1755400000.0,1348900000.0,,,
September 2010,,1219800000.0,1694900000.0,1302900000.0,29904300000.0,14184300000.0,7778100000.0
December 2010,,1438100000.0,1988700000.0,1169600000.0,31001400000.0,14840000000.0,8220700000.0
March 2011,,1124000000.0,1785700000.0,1055900000.0,31695300000.0,15354300000.0,8373300000.0
June 2011,,1260600000.0,2043000000.0,1197300000.0,32779300000.0,14950300000.0,9875300000.0
September 2011,,1280900000.0,1917800000.0,1236300000.0,33042200000.0,14572700000.0,10657300000.0
December 2011,,1355300000.0,2133400000.0,858200000.0,33659800000.0,14248200000.0,11651300000.0
March 2012,2999000000.0,1151500000.0,1847500000.0,1011100000.0,32238200000.0,12602600000.0,11881000000.0
June 2012,3251800000.0,1320700000.0,1931100000.0,923600000.0,31812600000.0,12307300000.0,11885400000.0
September 2012,3100200000.0,1342800000.0,1757400000.0,1326600000.0,34321000000.0,14038900000.0,12643200000.0
December 2012,3440600000.0,1463100000.0,1977500000.0,827200000.0,34398900000.0,13038700000.0,13600000000.0
March 2013,3000100000.0,1348100000.0,1652000000.0,1548000000.0,32300100000.0,12326100000.0,12350600000.0
June 2013,3198000000.0,1330400000.0,1867600000.0,1206200000.0,33226000000.0,12639300000.0,12950000000.0
September 2013,3029800000.0,1377400000.0,1652400000.0,1203100000.0,33965600000.0,13202200000.0,12996000000.0
December 2013,3429000000.0,1475400000.0,1953600000.0,727500000.0,35248700000.0,13104700000.0,14168500000.0
March 2014,2594200000.0,1109300000.0,1484900000.0,727900000.0,34756900000.0,13039300000.0,13746900000.0
June 2014,2859300000.0,1195400000.0,1663900000.0,733500000.0,35018400000.0,13156700000.0,13760800000.0
September 2014,2915300000.0,1243200000.0,1672100000.0,500600000.0,34648800000.0,12110500000.0,14495000000.0
December 2014,2985600000.0,1185700000.0,1799900000.0,428500000.0,37143300000.0,12179800000.0,17034500000.0
March 2015,2562800000.0,1039300000.0,1523500000.0,529500000.0,35653900000.0,11742700000.0,15960500000.0
June 2015,2804900000.0,1169500000.0,1635400000.0,600800000.0,36036600000.0,12346000000.0,15668000000.0
September 2015,2719100000.0,1143400000.0,1575700000.0,799700000.0,36304700000.0,12567000000.0,15662400000.0
December 2015,3242600000.0,1444200000.0,1798400000.0,478400000.0,35568900000.0,12573600000.0,14941800000.0
March 2016,2694900000.0,1221000000.0,1473900000.0,440100000.0,34691800000.0,11714600000.0,14944100000.0
June 2016,2958500000.0,1335900000.0,1622600000.0,747700000.0,36475300000.0,12977300000.0,15431900000.0
