,OperatingExpenses,NetIncomeLoss,Assets
March 2009,101266.0,,
June 2009,101266.0,,
September 2009,101266.0,,
December 2009,101266.0,,
March 2010,163791.0,,
June 2010,128224.0,,
September 2010,145248.0,,
December 2010,322610.0,,207694990.0
March 2011,467550.0,-3119679.5,
June 2011,601157.0,-3119679.5,158595720.0
September 2011,399362.0,-3119679.5,157362630.0
December 2011,211265.0,-3119679.5,77721498.0
March 2012,154482.0,12578754.0,79165386.0
June 2012,133630.0,-12342725.0,66813212.0
September 2012,127040.0,15108646.0,71749652.0
December 2012,126237.0,-9313388.0,62388173.0
March 2013,113865.0,-4095589.0,58287581.0
June 2013,79861.0,-17587645.0,32753764.0
September 2013,71780.0,3763768.0,36522671.0
December 2013,67475.0,-4274193.0,32244285.0
March 2014,65178.0,521777.0,32769579.0
June 2014,61016.0,2132684.0,34900741.0
September 2014,60203.0,-6506365.0,22253497.0
December 2014,41694.0,-2125513.0,20121336.0
March 2015,39840.0,1267729.0,23490169.0
June 2015,39473.0,-1411138.0,20122939.0
September 2015,36229.0,-1455899.0,18593094.0
December 2015,35759.0,-987046.0,17583800.0
March 2016,35328.0,2086140.0,19620056.0
June 2016,39715.0,3885993.0,23506956.0
September 2016,174265.0,-3978566.0,96576991.0
December 2016,96541.0,-11827026.0,27845076.0
March 2017,52428.0,3436352.0,28399100.0
June 2017,43959.0,-2909761.0,20576580.0
September 2017,39315.0,-57375.0,20696231.0
December 2017,40351.0,524308.0,20998203.0
March 2018,38158.0,-1018033.0,19980560.0
June 2018,37960.0,-285020.0,19694978.0
September 2018,35581.0,-1866979.0,17826253.0
December 2018,33383.0,486373.0,13923000.0
March 2019,25798.0,-400369.0,13436755.0
June 2019,26003.0,20077.0,13456326.0
September 2019,28449.0,1422096.0,15448370.0
December 2019,29200.0,724045.0,15471832.0
March 2020,27570.0,-3249193.0,12152634.0
June 2020,27862.0,3935649.0,16089200.0
September 2020,46324.0,2782284.0,27747607.0
December 2020,48641.0,2721799.0,26189835.0
March 2021,52523.0,-2223684.0,27519961.0
June 2021,54518.0,1916928.0,25596286.0
September 2021,45196.0,-4130070.0,21463910.0
December 2021,38398.0,1075061.0,19405330.0
March 2022,38072.0,1404902.0,20811644.0
June 2022,38304.0,-4100346.0,17023054.0
