,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,4688750000.0,4263250000.0,1098750000.0,,
June 2007,4688750000.0,4263250000.0,1098750000.0,,
September 2007,4688750000.0,4263250000.0,1098750000.0,,
December 2007,4688750000.0,4263250000.0,1098750000.0,,
March 2008,5344000000.0,4900000000.0,356000000.0,,
June 2008,4922000000.0,4470000000.0,1202000000.0,,
September 2008,4671000000.0,4225000000.0,756000000.0,,
December 2008,4694000000.0,4251000000.0,-54000000.0,,
March 2009,4470000000.0,4042000000.0,514000000.0,,
June 2009,4555000000.0,4121000000.0,1116000000.0,,
September 2009,4298000000.0,3870000000.0,689000000.0,,
December 2009,4286000000.0,3869000000.0,342000000.0,,
March 2010,4489000000.0,4078000000.0,725000000.0,,
June 2010,4533000000.0,4127000000.0,1192000000.0,,
September 2010,4237000000.0,3837000000.0,834000000.0,,
December 2010,4206000000.0,3807000000.0,587000000.0,,
March 2011,4406000000.0,4009000000.0,812000000.0,,
June 2011,4582000000.0,4186000000.0,1363000000.0,,
September 2011,4346000000.0,3956000000.0,934000000.0,,
December 2011,4267000000.0,3877000000.0,774000000.0,,
March 2012,4469000000.0,4086000000.0,1035000000.0,,
June 2012,4457000000.0,4066000000.0,1532000000.0,,
September 2012,4534000000.0,4139000000.0,947000000.0,,
December 2012,4616000000.0,4217000000.0,1021000000.0,,
March 2013,4585000000.0,4183000000.0,1226000000.0,,
June 2013,4703000000.0,4294000000.0,1795000000.0,,
September 2013,4505000000.0,4096000000.0,1351000000.0,,
December 2013,4431000000.0,4024000000.0,1013000000.0,,
March 2014,4608000000.0,4194000000.0,1379000000.0,,
June 2014,4713000000.0,4298000000.0,2050000000.0,,
September 2014,4632000000.0,4217000000.0,1537000000.0,,
December 2014,3967000000.0,3571000000.0,1379000000.0,,
March 2015,4582000000.0,4163000000.0,1579000000.0,,
June 2015,4718000000.0,4299000000.0,2234000000.0,,
September 2015,4584000000.0,4161000000.0,1725000000.0,,
December 2015,4607000000.0,4178000000.0,1471000000.0,,
March 2016,4714000000.0,4281000000.0,1803000000.0,,
June 2016,4824000000.0,4388000000.0,2441000000.0,,
September 2016,4722000000.0,4280000000.0,1969000000.0,,
December 2016,4626000000.0,4183000000.0,1744000000.0,,
March 2017,4805000000.0,4361000000.0,2014000000.0,,
June 2017,4998000000.0,4549000000.0,2672000000.0,,
September 2017,4968000000.0,4514000000.0,2165000000.0,,
December 2017,4904000000.0,4440000000.0,1779000000.0,,
March 2018,5236000000.0,4779000000.0,2404000000.0,,
June 2018,5464000000.0,5004000000.0,3506000000.0,,
September 2018,5281000000.0,4808000000.0,2867000000.0,,
December 2018,5649000000.0,4922000000.0,2344000000.0,,
March 2019,5420000000.0,4940000000.0,2513000000.0,,
June 2019,5536000000.0,5044000000.0,3479000000.0,,
September 2019,5440000000.0,4942000000.0,2769000000.0,,
December 2019,5333000000.0,4814000000.0,2481000000.0,,
March 2020,6349000000.0,5829000000.0,2245000000.0,,
June 2020,6874000000.0,6355000000.0,4332000000.0,,
September 2020,6604000000.0,6076000000.0,3432000000.0,,
December 2020,6748000000.0,6187000000.0,2857000000.0,,
March 2021,6961000000.0,6374000000.0,4145000000.0,,
June 2021,7026000000.0,6433000000.0,4807000000.0,,
September 2021,6768000000.0,6168000000.0,4129000000.0,,
December 2021,7037000000.0,6431000000.0,3352000000.0,,
March 2022,7216000000.0,6610000000.0,4231000000.0,,
June 2022,7273000000.0,6657000000.0,5173000000.0,,
