,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,4679024000.0,,,
June 2010,2663128000.0,,,
September 2010,1824900.0,,,
December 2010,-7333726220.0,69027379000.0,24745479000.0,486776.0
March 2011,2602631.0,,,
June 2011,2703941000.0,67522130000.0,25759282000.0,446449000.0
September 2011,2242141.0,65955434.0,25272788.0,400028.0
December 2011,-2698401276.0,66151299.0,24845263.0,405146.0
March 2012,30199812.0,103558729.0,63549403.0,375585.0
June 2012,333542.0,69312446.0,30698678.0,298947.0
September 2012,5157647.0,71744399.0,34419305.0,263077.0
December 2012,2382579.0,63319060.0,28410487.0,335717.0
March 2013,3128319.0,60329585.0,26551614.0,333962.0
June 2013,1294992.0,58553844.0,26104509.0,308098.0
September 2013,1414868.0,57663213.0,25876648.0,300812.0
December 2013,2773355.0,59196548.0,26902503.0,
March 2014,941578.0,58182754.0,26764122.0,
June 2014,1579797.0,58587338.0,28108234.0,
September 2014,1238150.0,57054299.0,27152571.0,
December 2014,-875980.0,58959108.0,26948674.0,
March 2015,-708500.0,56109840.0,25112886.0,
June 2015,-1024605.0,54619008.0,24847261.0,
September 2015,-749227.0,52647546.0,24109518.0,
December 2015,-19047329.0,38603197.0,23391538.0,
March 2016,-1780202.0,36352322.0,22273360.0,
June 2016,-1270417.0,35258319.0,22227231.0,
September 2016,-1172863.0,34334379.0,22125495.0,
December 2016,-1739031.0,32906526.0,22417616.0,
March 2017,759342.0,33436338.0,23191264.0,
June 2017,1146305.0,34942433.0,24878542.0,
September 2017,130774.0,35545513.0,25730329.0,
December 2017,39204.0,35998349.0,26341752.0,
March 2018,756525.0,36300510.0,26831530.0,
June 2018,1646238.0,37828788.0,28548875.0,
September 2018,1042775.0,39163386.0,30022909.0,
December 2018,995425.0,40648012.0,31357354.0,
March 2019,1373899.0,41943260.0,32776518.0,
June 2019,805649.0,41332356.0,32196737.0,
September 2019,177653.0,41677704.0,32707991.0,
December 2019,-1524.0,42008220.0,33081421.0,
March 2020,145290.0,40468064.0,32155992.0,
June 2020,-167952.0,39370655.0,31232716.0,
September 2020,210407.0,38888638.0,31028424.0,
December 2020,-391015.0,38950995.0,31517228.0,
March 2021,1375833.0,38894752.0,31618026.0,
June 2021,836729.0,40017581.0,32877701.0,
September 2021,1375060.0,41439748.0,34424242.0,
December 2021,2110249.0,43701096.0,36684163.0,
March 2022,1110540.0,44401275.0,37449294.0,
June 2022,2549947.0,44608395.0,37511902.0,
