,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,,,,,,,
September 2010,,,,,,,
December 2010,,,,,,,
March 2011,,,,,,,
June 2011,250.0,,,-250.0,,,
September 2011,250.0,,,-250.0,,,
December 2011,0.0,,,0.0,,,
March 2012,1265.0,,,-765.0,2250.0,,
June 2012,545.0,,,-545.0,1735.0,1735.0,
September 2012,923.0,,,-923.0,940.0,940.0,
December 2012,972.0,,,-972.0,17.0,17.0,
March 2013,0.0,0.0,,-0.5,362.0,362.0,
June 2013,0.0,0.0,,-0.5,130.0,130.0,
September 2013,57683.0,4047.0,,-57760.0,10981.0,9981.0,1000.0
December 2013,616632.0,0.0,,-616899.0,5522.0,4522.0,1000.0
March 2014,78121.0,2137.0,,-78461.0,20117.0,19117.0,1000.0
June 2014,128576.0,13607.0,,-129079.0,9785.0,8885.0,900.0
September 2014,115566.0,8500.0,,-116363.0,17493.0,16643.0,850.0
December 2014,242062.0,28248.0,,-243226.0,5017.0,4217.0,800.0
March 2015,156467.0,14286.0,,-157780.0,3571.0,2821.0,750.0
June 2015,110408.0,23815.0,,-112052.0,9638.0,33.0,9605.0
September 2015,238486.0,11631.0,,-240421.0,13227.0,3122.0,10105.0
December 2015,148014.0,3255.0,,-150233.0,24077.0,12822.0,11255.0
March 2016,94987.0,14768.0,57803.5,-85460.0,25712.0,13582.0,12130.0
June 2016,143516.0,10570.0,57803.5,-145421.0,18527.0,3707.0,14820.0
September 2016,106506.0,6507.0,57803.5,-109270.0,22433.0,7663.0,14770.0
December 2016,118517.0,120.0,57803.5,-120510.0,1361.0,961.0,400.0
March 2017,152977.0,9786.0,56131.0,-161125.0,49384.0,49034.0,350.0
June 2017,184160.0,15795.0,73028.0,-333704.0,60391.0,60091.0,300.0
September 2017,152885.0,45229.0,51881.0,-27041.0,36790.0,36540.0,250.0
December 2017,281037.0,54854.0,61191.0,-106771.0,26552.0,26352.0,200.0
March 2018,257962.0,25487.0,63738.0,-314997.0,7923.0,7773.0,150.0
June 2018,187575.0,12106.0,55604.0,-207278.0,1528.0,1428.0,100.0
September 2018,166314.0,1943.0,52655.0,-140684.0,814.0,764.0,50.0
December 2018,156776.0,17749.0,51058.0,-127403.0,7920.0,7920.0,
March 2019,198602.0,14257.0,60872.0,-200418.0,5044.0,5044.0,
June 2019,856846.0,27053.0,53025.0,-887923.0,3248.0,3248.0,
September 2019,233926.0,1548.0,61715.0,-191556.0,883.0,883.0,
December 2019,-716766.0,,,1182585.0,3111.0,3111.0,0.0
March 2020,420278.0,2741.0,496.0,179531.0,,,
June 2020,650267.0,0.0,31009.0,643697.0,58155.0,58155.0,0.0
September 2020,757577.0,,,-101672.0,1684323.0,1000073.0,
December 2020,1336154.0,,,-1272158.0,1259713.0,536426.0,
March 2021,762517.0,,,-214531.0,1053642.0,394900.0,
June 2021,949852.0,,,-109078.0,876295.0,292550.0,
September 2021,497346.0,,,-1323024.0,3665.0,3665.0,
