,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1379000.0,,
June 2009,1379000.0,,
September 2009,1379000.0,,
December 2009,1379000.0,,
March 2010,471000.0,,
June 2010,-628000.0,,
September 2010,-2405000.0,,
December 2010,631000.0,98128000.0,89490000.0
March 2011,856000.0,,
June 2011,1441000.0,106240000.0,96734000.0
September 2011,1932000.0,112463000.0,102258000.0
December 2011,2121000.0,121259000.0,110674000.0
March 2012,1191000.0,118651000.0,107303000.0
June 2012,995000.0,125762000.0,111612000.0
September 2012,1356000.0,141148000.0,124413000.0
December 2012,1424000.0,146479000.0,127426000.0
March 2013,1734000.0,152396000.0,131403000.0
June 2013,580000.0,152747000.0,131821000.0
September 2013,993000.0,162037000.0,141807000.0
December 2013,139000.0,179828000.0,137129000.0
March 2014,-8455000.0,186455000.0,107861000.0
June 2014,-6996000.0,181727000.0,105448000.0
September 2014,-3734000.0,181952000.0,107936000.0
December 2014,-17459000.0,300125000.0,240289000.0
March 2015,-14230000.0,275289000.0,220422000.0
June 2015,-15668000.0,279523000.0,224604000.0
September 2015,-18182000.0,271155000.0,216951000.0
December 2015,-17731000.0,263722000.0,211041000.0
March 2016,-20477000.0,250383000.0,197839000.0
June 2016,-20527000.0,240929000.0,189331000.0
September 2016,-15708000.0,230960000.0,179313000.0
December 2016,-18513000.0,227654000.0,173657000.0
March 2017,-20207000.0,210727000.0,157417000.0
June 2017,-19513000.0,297982000.0,244238000.0
September 2017,-21226000.0,292629000.0,204123000.0
December 2017,-16980000.0,288683000.0,202056000.0
March 2018,-18856000.0,280469000.0,187175000.0
June 2018,-16844000.0,281440000.0,189787000.0
September 2018,-15786000.0,429176000.0,338595000.0
December 2018,-12760000.0,436967000.0,346143000.0
March 2019,-16917000.0,444991000.0,329172000.0
June 2019,-17517000.0,507899000.0,395250000.0
September 2019,-17347000.0,518738000.0,389327000.0
December 2019,-17300000.0,513307000.0,385945000.0
March 2020,-22735000.0,456677000.0,320596000.0
June 2020,-17208000.0,427278000.0,289313000.0
September 2020,-18857000.0,551442000.0,405219000.0
December 2020,-18184000.0,539971000.0,394300000.0
March 2021,-22029000.0,535088000.0,394145000.0
June 2021,-18046000.0,511503000.0,374876000.0
September 2021,-17525000.0,501020000.0,368130000.0
December 2021,-23609000.0,494483000.0,283529000.0
March 2022,-28640000.0,486611000.0,286798000.0
June 2022,-22406000.0,461750000.0,267489000.0
