,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1640000.0,-2391500.0,,
June 2010,1640000.0,-2391500.0,,
September 2010,1640000.0,-2391500.0,,
December 2010,1640000.0,-2391500.0,,
March 2011,2319000.0,-2706000.0,,
June 2011,2661000.0,-1165000.0,,
September 2011,3444000.0,-3751000.0,,
December 2011,3162000.0,-9046000.0,43821000.0,31726000.0
March 2012,4140000.0,-9802000.0,153087000.0,140424000.0
June 2012,4336000.0,-1982000.0,153848000.0,135363000.0
September 2012,5753000.0,-2011000.0,156532000.0,136701000.0
December 2012,6244000.0,-5318000.0,187696000.0,111332000.0
March 2013,7236000.0,-4799000.0,187294000.0,113705000.0
June 2013,7997000.0,-878000.0,197542000.0,118005000.0
September 2013,11208000.0,-2322000.0,224330000.0,125215000.0
December 2013,11802000.0,-2069000.0,515977000.0,416833000.0
March 2014,13982000.0,-2635000.0,533474000.0,429783000.0
June 2014,14726000.0,2743000.0,553156000.0,384225000.0
September 2014,17397000.0,3637000.0,577399000.0,404754000.0
December 2014,19076000.0,32728000.0,629650000.0,420758000.0
March 2015,23960000.0,-1284000.0,715886000.0,392907000.0
June 2015,26345000.0,-1305000.0,741387000.0,432185000.0
September 2015,28511000.0,-8082000.0,764405000.0,447833000.0
December 2015,28970000.0,-22229000.0,755427000.0,443282000.0
March 2016,32222000.0,-15452000.0,772967000.0,447340000.0
June 2016,33098000.0,449000.0,799798000.0,473741000.0
September 2016,36369000.0,2070000.0,845588000.0,514492000.0
December 2016,31411000.0,11222000.0,885206000.0,561179000.0
March 2017,39871000.0,-4780000.0,922171000.0,568054000.0
June 2017,42088000.0,7590000.0,970115000.0,594871000.0
September 2017,45834000.0,8030000.0,1027115000.0,786219000.0
December 2017,43407000.0,142018000.0,1225601000.0,913089000.0
March 2018,51493000.0,-2286000.0,1218499000.0,910126000.0
June 2018,52789000.0,10704000.0,1198224000.0,902435000.0
September 2018,53764000.0,14986000.0,1233257000.0,936899000.0
December 2018,47754000.0,31946000.0,1175563000.0,860269000.0
March 2019,58075000.0,1365000.0,1337860000.0,775042000.0
June 2019,54566000.0,12303000.0,1083433000.0,531288000.0
September 2019,56661000.0,10061000.0,1028769000.0,499299000.0
December 2019,56198000.0,17152000.0,1070700000.0,533309000.0
March 2020,67113000.0,-15503000.0,1085224000.0,594873000.0
June 2020,53969000.0,-23990000.0,1073485000.0,617393000.0
September 2020,53022000.0,-1020000.0,1138950000.0,694192000.0
December 2020,55996000.0,21089000.0,1154947000.0,712725000.0
March 2021,67992000.0,-5796000.0,1135378000.0,703346000.0
June 2021,68695000.0,4212000.0,1105244000.0,689182000.0
September 2021,69402000.0,18065000.0,1079068000.0,667106000.0
December 2021,59111000.0,23190000.0,1050528000.0,644677000.0
March 2022,,-915000.0,1044906000.0,637341000.0
June 2022,,8009000.0,1023168000.0,611186000.0
