,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,560513.0,5878499.0,1411078.0,,
June 2010,560513.0,5536122.0,1552730.0,,
September 2010,560513.0,5613134.0,1419199.0,,
December 2010,560513.0,6280024.0,1756125.0,,
March 2011,628230.75,5975229.0,1412507.0,,
June 2011,628230.75,5914488.0,1490234.0,,
September 2011,628230.75,6331636.0,2081886.0,,
December 2011,628230.75,6556370.0,2149074.0,,
March 2012,538756.25,7203670.0,1258698.0,,
June 2012,538756.25,6277963.0,1619999.0,,
September 2012,538756.25,6414768.0,2790735.0,,
December 2012,538756.25,6012811.0,2375791.0,,
