,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,35288000.0,24897750.0,-32694500.0,,
June 2019,35288000.0,24897750.0,-32694500.0,,
September 2019,35288000.0,24897750.0,-32694500.0,,
December 2019,35288000.0,24897750.0,-32694500.0,,
March 2020,33275000.0,27320000.0,-32875000.0,,
June 2020,87906000.0,29991000.0,-87808000.0,,
September 2020,51644000.0,40056000.0,-51452000.0,,
December 2020,113324000.0,35577000.0,-113170000.0,730296000.0,384467000.0
March 2021,180751000.0,168930000.0,-180617000.0,1304466000.0,967474000.0
June 2021,-18552000.0,44996000.0,18683000.0,1259837000.0,860340000.0
September 2021,83431000.0,53245000.0,-83263000.0,1232751000.0,612845000.0
December 2021,111279000.0,-18545000.0,-110731000.0,1129407000.0,558101000.0
March 2022,31685000.0,72689000.0,-31448000.0,1047613000.0,523220000.0
June 2022,,72540000.0,-72465000.0,971089000.0,494414000.0
