,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,102748250.0,,50407250.0,36237500.0,,,
December 2008,102748250.0,,50407250.0,36237500.0,,,
March 2009,102748250.0,,50407250.0,36237500.0,,,
June 2009,102748250.0,,50407250.0,36237500.0,,,
September 2009,101196000.0,,50789000.0,36143000.0,633952000.0,,
December 2009,102808000.0,,51938000.0,36119000.0,,,
March 2010,104617000.0,,53262000.0,38658000.0,,,
June 2010,110804000.0,,56886000.0,39291000.0,,,
September 2010,113860000.0,,57075000.0,41601000.0,644608000.0,265145000.0,79495000.0
December 2010,119542000.0,,59405000.0,45254000.0,659407000.0,278894000.0,
March 2011,121824000.0,,59600000.0,43311000.0,683070000.0,298452000.0,
June 2011,132949000.0,,67472000.0,40880000.0,684631000.0,298490000.0,
September 2011,129695000.0,,62862000.0,45544000.0,657440000.0,273170000.0,81620000.0
December 2011,132254000.0,,64723000.0,46746000.0,663506000.0,287561000.0,
March 2012,133817000.0,,64939000.0,47980000.0,663824000.0,292037000.0,
June 2012,137037000.0,,64741000.0,48539000.0,694519000.0,328695000.0,
September 2012,140000000.0,,66414000.0,49769000.0,694143000.0,299125000.0,76530000.0
December 2012,156919000.0,,81077000.0,44539000.0,711856000.0,320046000.0,
March 2013,142976000.0,,66255000.0,53367000.0,669978000.0,284561000.0,
June 2013,148798000.0,,68567000.0,50964000.0,735330000.0,360088000.0,
September 2013,148235000.0,,64985000.0,52178000.0,690197000.0,318034000.0,65371000.0
December 2013,151880000.0,,64626000.0,52426000.0,671158000.0,280969000.0,
March 2014,158724000.0,,68063000.0,51532000.0,653965000.0,232036000.0,
June 2014,159277000.0,,66757000.0,55407000.0,659636000.0,240103000.0,
September 2014,162416000.0,,64873000.0,55860000.0,663212000.0,249775000.0,57641000.0
December 2014,167144000.0,,67628000.0,61598000.0,646479000.0,245732000.0,
March 2015,169166000.0,,68480000.0,61409000.0,709572000.0,281925000.0,
June 2015,176124000.0,,68531000.0,62184000.0,728076000.0,304214000.0,
September 2015,183196000.0,,68460000.0,59965000.0,736671000.0,304174000.0,
December 2015,196452000.0,,72541000.0,67763000.0,1017687000.0,320848000.0,
March 2016,198211000.0,,73609000.0,66781000.0,1021705000.0,327341000.0,
June 2016,199557000.0,,75397000.0,144306000.0,1038975000.0,383019000.0,
September 2016,197744000.0,53750000.0,70494000.0,66583000.0,1019161000.0,369276000.0,
December 2016,202608000.0,53750000.0,70973000.0,66710000.0,1046165000.0,324659000.0,
March 2017,224478000.0,53750000.0,78052000.0,65414000.0,1061829000.0,344040000.0,
June 2017,244214000.0,53750000.0,82945000.0,59552000.0,1358014000.0,373183000.0,
September 2017,240043000.0,54275000.0,78519000.0,70379000.0,1413315000.0,409376000.0,
December 2017,239746000.0,54275000.0,76514000.0,53137000.0,1430602000.0,427012000.0,
March 2018,246646000.0,54275000.0,81573000.0,74746000.0,1472492000.0,472067000.0,
June 2018,257506000.0,54275000.0,88038000.0,68823000.0,1407172000.0,429610000.0,
September 2018,251101000.0,53675000.0,84325000.0,84296000.0,1419448000.0,430916000.0,
December 2018,246207000.0,53675000.0,81099000.0,84702000.0,1365927000.0,391183000.0,
March 2019,247293000.0,53675000.0,83461000.0,92265000.0,1464994000.0,487965000.0,
June 2019,,53675000.0,84985000.0,91527000.0,1511901000.0,549171000.0,
September 2019,253472000.0,56000000.0,88515000.0,93957000.0,1560130000.0,583812000.0,
December 2019,263523000.0,56000000.0,87305000.0,88686000.0,1762232000.0,546215000.0,
March 2020,252443000.0,56000000.0,81740000.0,101216000.0,1828572000.0,601105000.0,
June 2020,,56000000.0,101445000.0,89079000.0,1947705000.0,708429000.0,
September 2020,267175000.0,62525000.0,79087000.0,101206000.0,2083388000.0,841930000.0,
December 2020,275655000.0,62525000.0,80132000.0,96643000.0,2099426000.0,804089000.0,
March 2021,281856000.0,62525000.0,76599000.0,100679000.0,2163507000.0,867713000.0,
June 2021,,62525000.0,95186000.0,101062000.0,2218445000.0,920054000.0,
September 2021,302064000.0,,94915000.0,107647000.0,2224940000.0,933578000.0,
December 2021,307771000.0,,108376000.0,109938000.0,2254364000.0,948568000.0,
March 2022,,,119881000.0,74910000.0,2374157000.0,1090659000.0,
