,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,4536662.75,-48424.5,,,
June 2009,4536662.75,-48424.5,,,
September 2009,4536662.75,-48424.5,,,
December 2009,4536662.75,-48424.5,,,
March 2010,4570711.0,-100311.0,,,
June 2010,4990396.0,39263.0,,,
September 2010,4777342.0,-154942.0,,,
December 2010,5896240.0,-778792.0,8707621.0,3783874.0,
March 2011,5058516.0,74269.0,8654811.0,3767253.0,
June 2011,4678433.0,170073.0,8008577.0,3145929.0,
September 2011,4210581.0,-121608.0,6989646.0,2429916.0,
December 2011,3786336.0,-65082.0,6923067.0,2407664.0,
March 2012,4612569.0,-397794.0,5524662.0,2284981.0,
June 2012,4730518.0,90317.0,5681051.0,2473333.0,
September 2012,4586510.0,82720.0,5941845.0,2737148.0,
December 2012,4381526.0,89135.0,5776879.0,2576773.0,
March 2013,5432545.0,5722.0,5765033.0,2595095.0,
June 2013,5010674.0,143733.0,6406124.0,3264939.0,
September 2013,5042073.0,124668.0,6469908.0,3323086.0,
December 2013,5259956.0,102696.0,6635074.0,3476803.0,
March 2014,5505847.0,-52127.0,6459660.0,3308229.0,
June 2014,4908658.0,21507.0,6235335.0,3040568.0,
September 2014,5479667.0,12335.0,6485345.0,2975911.0,
December 2014,7486183.0,-1523899.0,5047341.0,3593146.0,0.0
March 2015,4742459.0,-10560.0,5087562.0,3677915.0,
June 2015,5111592.0,-56301.0,5017191.0,3462540.0,84625.0
September 2015,4503582.0,36254.0,4600140.0,3062643.0,
December 2015,4707427.0,77235.0,4550667.0,2958463.0,
March 2016,4241020.0,-75297.0,4954985.0,3354761.0,
June 2016,4412634.0,-36343.0,4954985.0,3494646.0,
September 2016,4645861.0,-44740.0,4775792.0,,
December 2016,4577600.0,-261381.0,4954985.0,2935727.0,
March 2017,3974580.0,-92110.0,4921558.0,2990148.0,
June 2017,3838101.0,-20205.0,4846891.0,2645298.0,
September 2017,3702868.0,48634.0,4881023.0,2937331.0,
December 2017,4055968.0,-75932.0,5135259.0,3675357.0,
March 2018,3807470.0,83393.0,5128508.0,3634271.0,
June 2018,3522836.0,165307.0,5346213.0,3864638.0,
September 2018,3836751.0,-72567.0,5168864.0,3758274.0,
December 2018,4196623.0,-471570.0,5141970.0,3664370.0,
March 2019,3419906.0,-30730.0,4780595.0,3341042.0,
