,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,513688.0,28319.0,484634.0,,,,
June 2011,513688.0,28319.0,484634.0,,,,
September 2011,666844.0,28319.0,636524.0,,,,
December 2011,663657.0,28319.0,633018.0,,1614457.0,724421.0,890036.0
March 2012,510504.0,17865.0,478491.0,-313494.0,,,
June 2012,630400.0,5185.0,597547.0,-315853.0,,,
September 2012,348864.0,776.0,308934.0,215808.0,1358466.0,334866.0,1023600.0
December 2012,667408.0,8577.0,626240.0,-378522.0,1441651.0,455547.0,986104.0
March 2013,603573.0,35431.0,563046.0,-766343.0,1436763.0,489184.0,947579.0
June 2013,967910.0,39972.0,926945.0,-1044155.0,2914894.0,1921647.0,993247.0
September 2013,1020473.0,46944.0,976848.0,-540108.0,2135977.0,1144087.0,991890.0
December 2013,1973760.0,71875.0,1928966.0,-1344180.0,1681400.0,659805.0,1021595.0
March 2014,1273840.0,72403.0,1233961.0,5420979.0,6485118.0,5484463.0,1000655.0
June 2014,835265.0,85162.0,794523.0,-1052665.0,5302643.0,4316849.0,985794.0
September 2014,1619563.0,,1577822.0,-1808558.0,3964188.0,2974364.0,989824.0
December 2014,939524.0,,896047.0,-2510239.0,7630465.0,6631593.0,998872.0
March 2015,1296221.0,,1251074.0,-1427918.0,10054374.0,9049500.0,1004874.0
June 2015,1284775.0,,1239031.0,-1326163.0,8868211.0,7907921.0,960290.0
September 2015,1839329.0,,1625579.0,-3593747.0,18241274.0,6273818.0,11967456.0
December 2015,1368388.0,,1268758.0,-2328209.0,12929610.0,3644155.0,9285455.0
March 2016,1169593.0,,1011771.0,-1109527.0,11197494.0,2066791.0,9130703.0
June 2016,1347017.0,,1178467.0,-1181436.0,11723201.0,2224486.0,9498715.0
September 2016,3055839.0,,2862719.0,-2082046.0,20509079.0,10720169.0,9788910.0
December 2016,3263096.0,,3026706.0,-1131403.0,17166934.0,6751323.0,10415611.0
March 2017,3539251.0,89776.0,3098274.0,-805726.0,14050761.0,3568017.0,10482744.0
June 2017,4328966.0,89776.0,3814546.0,-1916274.0,18272368.0,8103865.0,10168503.0
September 2017,3872516.0,2232601.0,3448053.0,-1730383.0,18524340.0,8544269.0,9980071.0
December 2017,4157421.0,,3575669.0,-1658051.0,14638554.0,4790743.0,9847811.0
March 2018,3506023.0,114355.0,2992321.0,-3732441.0,12555169.0,2941394.0,9613775.0
June 2018,3072842.0,114355.0,2648322.0,-3500637.0,13003989.0,3686673.0,9317316.0
September 2018,2803606.0,696823.0,2382648.0,-2247059.0,14319740.0,5115643.0,9204097.0
December 2018,2792067.0,,2286180.0,-3559176.0,15615587.0,6343832.0,9271755.0
March 2019,3166069.0,,2649159.0,-2753653.0,13856340.0,4335679.0,9520661.0
June 2019,3528433.0,,3105311.0,-2396445.0,12455702.0,2615557.0,9840145.0
September 2019,2503963.0,,2123830.0,-5707586.0,13045554.0,3392785.0,9652769.0
