,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2007,181809.16666666666,25671.833333333332,-5764.5,,
December 2007,181809.16666666666,25671.833333333332,-5764.5,,
March 2008,181809.16666666666,25671.833333333332,-137050.0,,
June 2008,181809.16666666666,25671.833333333332,-137050.0,,
September 2008,181809.16666666666,25671.833333333332,-137050.0,,
December 2008,181809.16666666666,25671.833333333332,-137050.0,,
March 2009,181809.16666666666,25671.833333333332,-200662.25,,
June 2009,181809.16666666666,25671.833333333332,-200662.25,,
September 2009,181809.16666666666,25671.833333333332,-200662.25,,
December 2009,181809.16666666666,25671.833333333332,-200662.25,,
March 2010,298190.0,65250.0,-305312.0,,
June 2010,260569.0,45750.0,-275787.0,,
September 2010,181809.16666666666,25671.833333333332,-411300.5,,
December 2010,181809.16666666666,25671.833333333332,-411300.5,341483.0,49658.0
March 2011,295758.0,47250.0,-312822.0,,
June 2011,290032.0,47250.0,-308699.0,382560.0,52786.0
