,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2006,,-32586.0,,
September 2006,,-32586.0,,
December 2006,,-32586.0,,
March 2007,,-32586.0,,
June 2007,,-29881.75,,
September 2007,,-29881.75,,
December 2007,,-29881.75,,
March 2008,,-29881.75,,
June 2008,,-26882.0,,
September 2008,,-26882.0,,
December 2008,,-26882.0,,
March 2009,,-26882.0,,
June 2009,,-19127.0,,
September 2009,,-19127.0,,
December 2009,,-19127.0,,
March 2010,,-19127.0,,
June 2010,0.0,0.0,,
September 2010,3854.0,-3854.0,,
December 2010,1180.0,-1240.0,,
March 2011,11630.0,-56481.0,432.0,
June 2011,2468.0,-12775.0,,
September 2011,3013.0,-8320.0,5401.0,
December 2011,561.0,-11939.0,5949.0,
March 2012,1406.0,-11713.0,9188.0,6688.0
June 2012,41.0,-6848.0,,
September 2012,4839.0,-22453.0,6008.0,6008.0
December 2012,733.0,-630.0,3825.0,3825.0
March 2013,,8693.0,7231.0,
June 2013,,-5198.0,,
September 2013,,-10800.0,390.0,
