,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2006,325806.875,323824.0,,,
June 2006,325806.875,323824.0,,,
September 2006,325806.875,323824.0,,,
December 2006,325806.875,323824.0,,,
March 2007,325806.875,323824.0,,,
June 2007,325806.875,323824.0,,,
September 2007,325806.875,323824.0,,,
December 2007,325806.875,323824.0,,,
March 2008,325806.875,323824.0,,,
June 2008,325806.875,323824.0,,,
September 2008,325806.875,323824.0,,,
December 2008,325806.875,323824.0,,,
March 2009,325806.875,323824.0,,,
June 2009,325806.875,323824.0,,,
September 2009,325806.875,323824.0,,,
December 2009,325806.875,323824.0,,,
March 2010,667016.0,667016.0,,,
June 2010,708679.0,708679.0,,,
September 2010,549702.0,549702.0,,,
December 2010,636226.0,636226.0,,4472757.0,4422894.0
March 2011,510212.0,510212.0,,4106425.0,4050793.0
June 2011,641829.0,641829.0,,3495010.0,3430599.0
September 2011,463941.0,463941.0,,3021279.0,2946450.0
December 2011,1276373.0,1273373.0,,3987284.0,3955933.0
March 2012,286635.0,286635.0,,3783847.0,3749077.0
June 2012,120134.0,120134.0,,3473013.0,3435551.0
September 2012,385363.0,385363.0,,3256426.0,3218871.0
December 2012,329950.0,329950.0,,3031685.0,2976842.0
March 2013,318272.0,318272.0,-245594.0,2613664.0,
June 2013,272086.0,272086.0,-270921.0,2365036.0,2293808.0
September 2013,266988.0,266988.0,-265190.0,2193372.0,2116025.0
December 2013,271220.0,271220.0,-212589.0,2043191.0,1954304.0
March 2014,317334.0,317334.0,-315773.0,1813561.0,1719672.0
June 2014,243941.0,243941.0,-242445.0,1521041.0,1421519.0
September 2014,307222.0,307222.0,-305963.0,1173254.0,1072172.0
December 2014,327165.0,327165.0,-266949.0,883711.0,750763.0
March 2015,223633.0,223633.0,-222840.0,1746041.0,1608614.0
June 2015,354863.0,354863.0,-354132.0,1654077.0,1499329.0
September 2015,160781.0,160781.0,-82241.0,1497313.0,1343325.0
December 2015,172146.0,172146.0,-171760.0,1274162.0,1108157.0
March 2016,153747.0,153747.0,-153275.0,1071386.0,896424.0
June 2016,103847.0,103847.0,144717.0,247894.0,82181.0
September 2016,68099.0,68099.0,-67660.0,318353.0,139961.0
