,OperatingExpenses,NetIncomeLoss,Assets
March 2009,11250000.0,14250000.0,
June 2009,11250000.0,14250000.0,
September 2009,11250000.0,14250000.0,
December 2009,11250000.0,14250000.0,
March 2010,12000000.0,29000000.0,
June 2010,11000000.0,33000000.0,
September 2010,11000000.0,28000000.0,
December 2010,14000000.0,2000000.0,5986000000.0
March 2011,11000000.0,31000000.0,
June 2011,12000000.0,39000000.0,4953000000.0
September 2011,12000000.0,18000000.0,5693000000.0
December 2011,14000000.0,-12000000.0,5566000000.0
March 2012,13000000.0,24000000.0,4680000000.0
June 2012,14000000.0,19000000.0,4611000000.0
September 2012,15000000.0,21000000.0,4551000000.0
December 2012,17000000.0,-16000000.0,4422000000.0
