,OperatingExpenses,NetIncomeLoss,Assets
December 2009,2728000.0,-2172000.0,
March 2010,2134000.0,1742000.0,
June 2010,2123000.0,2935000.0,
September 2010,2121000.0,2356000.0,
December 2010,2517000.0,3966000.0,858147000.0
March 2011,2468000.0,5180000.0,
June 2011,2513000.0,6520000.0,895533000.0
September 2011,2538000.0,5512000.0,910611000.0
December 2011,2860000.0,8669000.0,891230000.0
March 2012,3325000.0,9093000.0,705221000.0
June 2012,4054000.0,9910000.0,703514000.0
September 2012,3948000.0,12211000.0,684241000.0
December 2012,3355000.0,8968000.0,788430000.0
March 2013,4055000.0,11932000.0,923512000.0
June 2013,4037000.0,11789000.0,898119000.0
September 2013,4418000.0,12900000.0,952751000.0
December 2013,5065000.0,15864000.0,907504000.0
March 2014,4007000.0,17580000.0,1015611000.0
June 2014,4445000.0,23958000.0,1554750000.0
September 2014,4627000.0,19159000.0,1783012000.0
December 2014,5032000.0,22042000.0,1845147000.0
March 2015,5696000.0,25513000.0,2022371000.0
June 2015,5946000.0,24658000.0,2333438000.0
September 2015,6196000.0,25847000.0,2527803000.0
December 2015,8273000.0,27238000.0,2719943000.0
March 2016,13414000.0,18616000.0,2856496000.0
June 2016,10164000.0,10338000.0,2979087000.0
September 2016,14255000.0,69893000.0,3198947000.0
December 2016,10542000.0,59026000.0,3482977000.0
March 2017,13190000.0,47125000.0,3808565000.0
June 2017,12942000.0,36235000.0,3826537000.0
September 2017,12938000.0,68356000.0,3932942000.0
December 2017,13307000.0,41315000.0,4088605000.0
March 2018,13090000.0,49433000.0,4242172000.0
June 2018,14665000.0,55346000.0,4981000000.0
September 2018,15358000.0,62217000.0,4974469000.0
December 2018,13781000.0,52990000.0,5095819000.0
March 2019,15764000.0,67758000.0,5341597000.0
June 2019,16833000.0,61424000.0,5624409000.0
September 2019,16273000.0,29089000.0,6352418000.0
December 2019,15961000.0,71903000.0,6888363000.0
March 2020,16799000.0,-127842000.0,7174186000.0
June 2020,16382000.0,60201000.0,6969514000.0
September 2020,16551000.0,49338000.0,6932569000.0
December 2020,16867000.0,36680000.0,6940020000.0
March 2021,16304000.0,58335000.0,7225371000.0
June 2021,18620000.0,67691000.0,7954364000.0
September 2021,24154000.0,60392000.0,7717832000.0
December 2021,30495000.0,37097000.0,8416695000.0
March 2022,26897000.0,15238000.0,8817018000.0
June 2022,29896000.0,70951000.0,9552941000.0
