,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,192436750.0,24603500.0,,
June 2008,192436750.0,24603500.0,,
September 2008,192436750.0,24603500.0,,
December 2008,192436750.0,24603500.0,,
March 2009,192939000.0,18884000.0,,
June 2009,194162000.0,27475000.0,,
September 2009,244906000.0,54478000.0,,
December 2009,214210000.0,23513000.0,4238727000.0,310406000.0
March 2010,218916000.0,16063000.0,,
June 2010,205148000.0,39209000.0,4280787000.0,294864000.0
September 2010,220364000.0,67135000.0,4574393000.0,467888000.0
December 2010,199790000.0,20391000.0,4676055000.0,460635000.0
March 2011,201403000.0,29740000.0,4590248000.0,336813000.0
June 2011,200684000.0,20901000.0,4642324000.0,326573000.0
September 2011,238237000.0,107067000.0,4826935000.0,309255000.0
December 2011,222184000.0,8985000.0,4960609000.0,310972000.0
March 2012,198796000.0,24930000.0,4990621000.0,323285000.0
June 2012,195901000.0,35301000.0,5103003000.0,358084000.0
September 2012,222676000.0,92069000.0,5207637000.0,365995000.0
December 2012,220687000.0,16461000.0,5291290000.0,367253000.0
March 2013,205495000.0,35194000.0,5315844000.0,384252000.0
June 2013,224542000.0,45513000.0,5488684000.0,520570000.0
September 2013,265548000.0,71750000.0,5591118000.0,566850000.0
December 2013,258887000.0,29960000.0,5347380000.0,476611000.0
March 2014,244141000.0,27404000.0,5361392000.0,493712000.0
June 2014,245974000.0,44540000.0,5389869000.0,446995000.0
September 2014,276479000.0,86889000.0,5498277000.0,475206000.0
December 2014,262234000.0,34647000.0,5716853000.0,442101000.0
March 2015,236491000.0,23430000.0,,
June 2015,250352000.0,66080000.0,5897376000.0,528044000.0
September 2015,264501000.0,73336000.0,5937986000.0,494319000.0
December 2015,236848000.0,31833000.0,6023314000.0,462036000.0
March 2016,237138000.0,25729000.0,6130450000.0,587286000.0
June 2016,238483000.0,56246000.0,6081356000.0,496584000.0
September 2016,274117000.0,83100000.0,6129109000.0,459889000.0
December 2016,228700000.0,33213000.0,6289897000.0,440312000.0
March 2017,248917000.0,33102000.0,6229948000.0,409057000.0
June 2017,253896000.0,49831000.0,6277399000.0,420078000.0
September 2017,287410000.0,90634000.0,6367183000.0,457928000.0
December 2017,243718000.0,38852000.0,6045405000.0,443601000.0
March 2018,259518000.0,36142000.0,6261678000.0,637904000.0
June 2018,257117000.0,62288000.0,6206117000.0,539351000.0
September 2018,293568000.0,102231000.0,6288636000.0,582718000.0
December 2018,263627000.0,26140000.0,6382754000.0,597640000.0
March 2019,292200000.0,42686000.0,6387815000.0,576292000.0
June 2019,245115000.0,53156000.0,6460853000.0,599453000.0
September 2019,272164000.0,89876000.0,6502319000.0,604165000.0
December 2019,238578000.0,47136000.0,6641201000.0,565146000.0
March 2020,239438000.0,37490000.0,6609950000.0,472942000.0
June 2020,239326000.0,60389000.0,7020532000.0,828041000.0
September 2020,300491000.0,102031000.0,6930159000.0,684771000.0
December 2020,261953000.0,37507000.0,7095244000.0,642401000.0
March 2021,254945000.0,44831000.0,7078301000.0,593892000.0
June 2021,267670000.0,70023000.0,7201458000.0,672979000.0
September 2021,322752000.0,97897000.0,7254054000.0,678185000.0
December 2021,283066000.0,32799000.0,7210515000.0,595873000.0
March 2022,283620000.0,46260000.0,7284557000.0,611898000.0
June 2022,277217000.0,64287000.0,7452096000.0,693344000.0
