,OperatingExpenses,NetIncomeLoss,Assets
March 2014,,0.0,
June 2014,36000.0,-36000.0,
September 2014,0.0,0.0,
December 2014,72000.0,-72000.0,200035.0
March 2015,428000.0,-428000.0,2245666.0
June 2015,8502000.0,-6340000.0,270154000.0
September 2015,1476000.0,49000.0,319187000.0
December 2015,6181000.0,-5815000.0,479791000.0
March 2016,6797000.0,-3701000.0,740017000.0
June 2016,4947000.0,452000.0,840380000.0
September 2016,14108000.0,-7416000.0,1124426000.0
December 2016,11309000.0,-10362000.0,1407717000.0
March 2017,3476000.0,1038000.0,1526256000.0
June 2017,69434000.0,277000.0,1644772000.0
September 2017,72157000.0,-1485000.0,1656654000.0
December 2017,134322000.0,-5315000.0,1641848000.0
March 2018,4081000.0,-1494000.0,1644025000.0
June 2018,75946000.0,3085000.0,1630589000.0
September 2018,71989000.0,-2605000.0,1627053000.0
December 2018,141518000.0,-6773000.0,1605314000.0
March 2019,75569000.0,1024000.0,1609180000.0
June 2019,76016000.0,299000.0,1594277000.0
September 2019,73964000.0,-2694000.0,1586322000.0
December 2019,,-6907000.0,1576982000.0
March 2020,,-40118000.0,1530735000.0
June 2020,,-14553000.0,3418563000.0
September 2020,,-81376000.0,3517269000.0
December 2020,,-214081000.0,3419326000.0
March 2021,,-75567000.0,3370712000.0
June 2021,,-25651000.0,3330427000.0
September 2021,,-18321000.0,3320592000.0
December 2021,,36768000.0,3161525000.0
March 2022,,-40087000.0,3088313000.0
June 2022,,14908000.0,3035048000.0
