,NetIncomeLoss,Assets
March 2009,5747250.0,
June 2009,5747250.0,
September 2009,5747250.0,
December 2009,5747250.0,
March 2010,9227000.0,
June 2010,8030000.0,
September 2010,11145000.0,
December 2010,11838000.0,4695738000.0
March 2011,11188000.0,
June 2011,11120000.0,4842943000.0
September 2011,11959000.0,4899766000.0
December 2011,11169000.0,4970240000.0
March 2012,12183000.0,4985739000.0
June 2012,8874000.0,5124564000.0
September 2012,11601000.0,5192094000.0
December 2012,9968000.0,5756985000.0
March 2013,12252000.0,5721120000.0
June 2013,12758000.0,5852595000.0
September 2013,14655000.0,5895464000.0
December 2013,10588000.0,6099234000.0
March 2014,13383000.0,6225920000.0
June 2014,14746000.0,6348318000.0
September 2014,15738000.0,6384428000.0
December 2014,15978000.0,6364912000.0
March 2015,9460000.0,6911085000.0
June 2015,17451000.0,7195921000.0
September 2015,18594000.0,7135489000.0
December 2015,19455000.0,7209469000.0
March 2016,18611000.0,7189268000.0
June 2016,20374000.0,7418866000.0
September 2016,20484000.0,7502009000.0
December 2016,17179000.0,7709375000.0
March 2017,20725000.0,7738114000.0
June 2017,20563000.0,8017293000.0
September 2017,23852000.0,8052919000.0
December 2017,22064000.0,8082029000.0
March 2018,27555000.0,8090410000.0
June 2018,31118000.0,8381002000.0
September 2018,33015000.0,8375497000.0
December 2018,29934000.0,8851592000.0
March 2019,35225000.0,8997457000.0
June 2019,30628000.0,11603199000.0
September 2019,51845000.0,11538639000.0
December 2019,47477000.0,11395165000.0
March 2020,26751000.0,11980240000.0
June 2020,24902000.0,13022500000.0
September 2020,34873000.0,13173665000.0
December 2020,34641000.0,13204301000.0
March 2021,41711000.0,13773914000.0
June 2021,37572000.0,14194207000.0
September 2021,40007000.0,14533311000.0
December 2021,1702000.0,20423405000.0
March 2022,53097000.0,20159178000.0
June 2022,61776000.0,19982450000.0
