,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,9649000.0,39127000.0,,
June 2019,9649000.0,39127000.0,,
September 2019,9649000.0,39127000.0,,
December 2019,9649000.0,39127000.0,,
March 2020,14713000.0,1674000.0,,
June 2020,14713000.0,1674000.0,,
September 2020,11135000.0,-893248000.0,,
December 2020,60317000.0,-37961000.0,4178639000.0,3740750000.0
March 2021,11601000.0,13200000.0,,
June 2021,15143000.0,7349000.0,,
September 2021,290255000.0,2679807000.0,3863964000.0,3420008000.0
December 2021,9464000.0,-16488000.0,536451000.0,92769000.0
March 2022,8381000.0,11142000.0,547646000.0,99593000.0
