,NetIncomeLoss,Assets
March 2009,3579750.0,
June 2009,3579750.0,
September 2009,3579750.0,
December 2009,3579750.0,
March 2010,3769000.0,
June 2010,3996000.0,
September 2010,3997000.0,
December 2010,3807000.0,1022238000.0
March 2011,4024000.0,
June 2011,4216000.0,1034857000.0
September 2011,4509000.0,1042122000.0
December 2011,4889000.0,1067102000.0
March 2012,4429000.0,1083842000.0
June 2012,4340000.0,1088268000.0
September 2012,4293000.0,1080972000.0
December 2012,4685000.0,1104361000.0
March 2013,4216000.0,1098503000.0
June 2013,4435000.0,1091086000.0
September 2013,4517000.0,1077403000.0
December 2013,4622000.0,1110630000.0
March 2014,4404000.0,1123110000.0
June 2014,4109000.0,1128479000.0
September 2014,4263000.0,1116259000.0
December 2014,4138000.0,1154731000.0
March 2015,3966000.0,1164845000.0
June 2015,4110000.0,1148271000.0
September 2015,4199000.0,1144125000.0
December 2015,3558000.0,1199739000.0
March 2016,3779000.0,1207871000.0
June 2016,3865000.0,1210299000.0
September 2016,3828000.0,1203181000.0
December 2016,3470000.0,1233942000.0
March 2017,3649000.0,1243126000.0
June 2017,3570000.0,1259354000.0
September 2017,3785000.0,1232483000.0
December 2017,3088000.0,1256757000.0
March 2018,3296000.0,1270528000.0
June 2018,4041000.0,1267477000.0
September 2018,4251000.0,1258289000.0
December 2018,4563000.0,1256032000.0
March 2019,4443000.0,1258003000.0
June 2019,3994000.0,1269517000.0
September 2019,4252000.0,1272721000.0
December 2019,4777000.0,1321837000.0
March 2020,3979000.0,1318976000.0
June 2020,2982000.0,1433750000.0
September 2020,4168000.0,1435498000.0
December 2020,4948000.0,1519673000.0
March 2021,4766000.0,1568210000.0
June 2021,4613000.0,1661652000.0
September 2021,5752000.0,1644031000.0
December 2021,5251000.0,1702175000.0
March 2022,4886000.0,1721504000.0
June 2022,5574000.0,1729588000.0
