,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,1232323.0,160412.0,643927.0,,
June 2013,1227636.0,204423.0,558309.0,,
September 2013,1454143.0,299422.0,260675.0,,
December 2013,1785384.0,345615.0,473979.0,6986871.0,6384273.0
March 2014,2076788.0,224304.0,523367.0,,
June 2014,2220503.0,225500.0,1018821.0,9936606.0,8546641.0
September 2014,2446046.0,303463.0,237357.0,22411528.0,21243792.0
December 2014,2439430.0,315407.0,270821.0,23309719.0,22167815.0
March 2015,3399014.0,342301.0,1487495.0,26011628.0,24813679.0
June 2015,3493398.0,403447.0,1770571.0,28761843.0,27393649.0
September 2015,3400549.0,518562.0,1867148.0,31050660.0,29858786.0
December 2015,3947203.0,499996.0,2404706.0,35244207.0,33953051.0
March 2016,3777106.0,234336.0,2282011.0,33451080.0,31747948.0
June 2016,4789785.0,291822.0,2231251.0,32348662.0,29743984.0
September 2016,3673803.0,457134.0,1560484.0,35488132.0,32755625.0
December 2016,3180964.0,364215.0,1140799.0,37194484.0,34168272.0
March 2017,4013323.0,541290.0,-233340.0,37417313.0,33750535.0
June 2017,3962475.0,449011.0,357073.0,36843844.0,32984478.0
September 2017,4185895.0,382704.0,192393.0,37919628.0,33447155.0
December 2017,4064994.0,349559.0,183638.0,39012534.0,35107610.0
March 2018,4329294.0,379826.0,841196.0,40260737.0,36201660.0
June 2018,3990388.0,395988.0,1354968.0,42831445.0,38775590.0
September 2018,4339840.0,373583.0,2400273.0,46811517.0,42668406.0
December 2018,4564058.0,367715.0,1707013.0,48442258.0,44541717.0
March 2019,4875921.0,352573.0,1845565.0,54413215.0,47440555.0
June 2019,4991505.0,331310.0,2088841.0,56844976.0,49977531.0
September 2019,5276250.0,369526.0,2454870.0,62571338.0,55512791.0
December 2019,5909899.0,379310.0,3241683.0,66728864.0,58963681.0
March 2020,5726576.0,430282.0,1769211.0,68367961.0,60510596.0
June 2020,7859215.0,482654.0,-2112270.0,68824737.0,60084735.0
September 2020,4956302.0,476876.0,1074646.0,70425117.0,62903577.0
December 2020,5788408.0,512718.0,637414.0,71066620.0,63735892.0
March 2021,5285310.0,475817.0,1386849.0,72188926.0,65212507.0
June 2021,5488075.0,453679.0,1469694.0,75579599.0,68637270.0
September 2021,5318672.0,480696.0,2576261.0,78398559.0,71589062.0
December 2021,6140186.0,494851.0,3892667.0,82881422.0,76244957.0
March 2022,6304601.0,519095.0,2486713.0,72393499.0,65514312.0
June 2022,5973182.0,662599.0,3241052.0,75723837.0,68494972.0
