,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,593690.5,562783.0,4540904.75,,
June 2010,593690.5,562783.0,4540904.75,,
September 2010,1711806.0,1007909.0,4540904.75,,
December 2010,1795671.0,1600082.0,4540904.75,84318814.0,70336352.0
March 2011,1311319.0,1154032.0,5292157.0,,
June 2011,682280.0,606674.0,8409799.0,,
September 2011,921534.0,789820.0,9315211.0,126448137.0,112913082.0
December 2011,1970911.0,1381298.0,3174709.0,136230269.0,122618722.0
March 2012,1451197.0,1058342.0,7314012.0,144916099.0,131617145.0
June 2012,1699540.0,1350642.0,9580911.0,154870349.0,141880908.0
September 2012,1175817.0,756674.0,8366617.0,164911846.0,152117471.0
December 2012,1563385.0,1385011.0,7408789.0,172783539.0,160443210.0
March 2013,1411672.0,1123870.0,3033630.0,187827245.0,175737945.0
June 2013,1422919.0,871886.0,6325266.0,203839479.0,191887559.0
September 2013,1555203.0,1143882.0,10994695.0,218133204.0,206442933.0
December 2013,2059678.0,1609850.0,7986335.0,301096461.0,257023009.0
March 2014,3212368.0,2565176.0,16112645.0,312193237.0,260642347.0
June 2014,1700307.0,1053314.0,16810518.0,311635826.0,258104908.0
September 2014,2346086.0,1699795.0,5233998.0,305128835.0,247531276.0
December 2014,3377544.0,2025666.0,9174816.0,311754324.0,233584456.0
March 2015,1919415.0,1678366.0,6581204.0,387453873.0,303688712.0
June 2015,2335874.0,2205197.0,573619.0,381850368.0,279553587.0
September 2015,3377516.0,3247362.0,8764990.0,443306122.0,343296346.0
December 2015,699933.0,554915.0,,469616222.0,346249798.0
March 2016,3306911.0,3269365.0,,758296044.0,608675293.0
June 2016,3219075.0,3181568.0,,1131950728.0,961640123.0
September 2016,2076769.0,2037688.0,,1662534201.0,1474695121.0
December 2016,3829427.0,3497186.0,,2262403149.0,752985062.0
March 2017,3817108.0,3697383.0,,2838563519.0,1566057346.0
June 2017,3208871.0,3069142.0,,2848325931.0,1647618201.0
September 2017,3923366.0,3779728.0,,2904399983.0,1800541704.0
December 2017,2983376.0,2897969.0,,3042345352.0,2063119059.0
March 2018,2662520.0,2545354.0,,2937046285.0,1821694226.0
June 2018,2724830.0,2497488.0,,2559247018.0,1616970154.0
September 2018,2641952.0,2487346.0,,2453565541.0,1344989318.0
December 2018,4144705.0,4034097.0,,2699813698.0,1985744613.0
March 2019,2730636.0,2618192.0,,2872795847.0,2632680342.0
June 2019,6840010.0,6733404.0,,3121060018.0,2866554611.0
September 2019,2381526.0,2265898.0,,3319662101.0,3045549986.0
