,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,59733500.0,6485750.0,47281500.0,-6882000.0,,
June 2008,59733500.0,6485750.0,47281500.0,-6882000.0,,
September 2008,59733500.0,6485750.0,47281500.0,-6882000.0,,
December 2008,59733500.0,6485750.0,47281500.0,-6882000.0,,
March 2009,70449000.0,8586000.0,60527000.0,-4302000.0,,
June 2009,69824000.0,8178000.0,60274000.0,2765000.0,,
September 2009,72958000.0,9874000.0,61720000.0,5064000.0,,
December 2009,84682000.0,10943000.0,72476000.0,2281000.0,652820000.0,317102000.0
March 2010,86710000.0,10699000.0,74661000.0,1088000.0,,
June 2010,90286000.0,11205000.0,77726000.0,6723000.0,685682000.0,344283000.0
September 2010,89144000.0,10085000.0,77717000.0,8542000.0,710889000.0,352062000.0
December 2010,94868000.0,11490000.0,82018000.0,61932000.0,802029000.0,371771000.0
March 2011,96331000.0,10769000.0,84220000.0,2359000.0,806730000.0,392492000.0
June 2011,95976000.0,10258000.0,84323000.0,5380000.0,1272925000.0,727262000.0
September 2011,198278000.0,10092000.0,85482000.0,-67552000.0,1114798000.0,583056000.0
December 2011,122851000.0,7289000.0,95027000.0,-10036000.0,1123562000.0,591837000.0
March 2012,107512000.0,10395000.0,94271000.0,673000.0,1149139000.0,629953000.0
June 2012,104853000.0,9604000.0,92346000.0,2863000.0,1167243000.0,518800000.0
September 2012,98066000.0,7575000.0,87410000.0,2354000.0,1184628000.0,515542000.0
December 2012,119411000.0,7722000.0,98389000.0,-2746000.0,1163785000.0,513749000.0
March 2013,113956000.0,9694000.0,99886000.0,851000.0,1101452000.0,460576000.0
June 2013,116897000.0,7712000.0,104272000.0,-6469000.0,1108184000.0,446519000.0
September 2013,114307000.0,7248000.0,102085000.0,7511000.0,1140239000.0,487983000.0
December 2013,126439000.0,7555000.0,113821000.0,6009000.0,1179568000.0,536008000.0
March 2014,161557000.0,9455000.0,118104000.0,-18276000.0,1225088000.0,606251000.0
June 2014,141218000.0,10067000.0,116970000.0,-4088000.0,1254124000.0,587135000.0
September 2014,125885000.0,9068000.0,113746000.0,-1830000.0,1269383000.0,629630000.0
December 2014,133253000.0,9396000.0,120828000.0,7473000.0,1343459000.0,705871000.0
March 2015,91154000.0,9264000.0,116096000.0,31560000.0,1295608000.0,632863000.0
June 2015,128632000.0,8782000.0,115317000.0,10268000.0,1285765000.0,684331000.0
September 2015,123260000.0,9189000.0,110554000.0,12960000.0,1271964000.0,698510000.0
December 2015,134505000.0,8616000.0,122563000.0,11503000.0,1302667000.0,702827000.0
March 2016,148645000.0,10629000.0,130195000.0,-8886000.0,1569119000.0,692164000.0
June 2016,116407000.0,11871000.0,134487000.0,30213000.0,1605910000.0,711974000.0
September 2016,159291000.0,12516000.0,131886000.0,3926000.0,1636045000.0,616897000.0
December 2016,174085000.0,12983000.0,137032000.0,6376000.0,1570804000.0,575443000.0
March 2017,164898000.0,12414000.0,140368000.0,12426000.0,1570135000.0,563268000.0
June 2017,164399000.0,12572000.0,139109000.0,12661000.0,1606384000.0,592228000.0
September 2017,151245000.0,12720000.0,125800000.0,33617000.0,1628916000.0,529853000.0
December 2017,166216000.0,12719000.0,134230000.0,23477000.0,1639067000.0,558990000.0
March 2018,204930000.0,14491000.0,146766000.0,-27132000.0,1671132000.0,557809000.0
June 2018,175945000.0,14856000.0,145658000.0,11531000.0,1672337000.0,571579000.0
September 2018,179170000.0,15254000.0,141211000.0,15923000.0,1675400000.0,579653000.0
December 2018,176342000.0,17094000.0,142201000.0,12157000.0,1707859000.0,618209000.0
March 2019,180109000.0,17575000.0,145076000.0,9386000.0,1751102000.0,606327000.0
June 2019,184329000.0,17553000.0,152853000.0,14962000.0,1805310000.0,664310000.0
September 2019,183293000.0,18143000.0,152887000.0,11010000.0,1839852000.0,710841000.0
December 2019,184932000.0,19109000.0,160365000.0,29876000.0,1885290000.0,764336000.0
March 2020,159697000.0,18257000.0,130231000.0,5298000.0,2220521000.0,1058399000.0
June 2020,160410000.0,19406000.0,126444000.0,-50015000.0,2649969000.0,1457515000.0
September 2020,183597000.0,20404000.0,146260000.0,5872000.0,2656571000.0,1521936000.0
December 2020,186944000.0,21771000.0,144260000.0,1692000.0,2693082000.0,1562184000.0
March 2021,187099000.0,22224000.0,145954000.0,-7510000.0,2164785000.0,781560000.0
June 2021,205802000.0,21764000.0,157397000.0,1799000.0,2146473000.0,765748000.0
September 2021,188817000.0,23405000.0,146056000.0,-21639000.0,2134033000.0,770361000.0
December 2021,247021000.0,25233000.0,160678000.0,-36736000.0,2154075000.0,802424000.0
March 2022,199731000.0,23358000.0,160281000.0,19201000.0,2160501000.0,792214000.0
June 2022,191622000.0,25913000.0,160696000.0,-893000.0,2174188000.0,823310000.0
