,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,0.0,-267198.0,,
September 2009,0.0,-267198.0,,
December 2009,0.0,-267198.0,,
March 2010,0.0,-267198.0,,
June 2010,0.0,-37563.0,,
September 2010,0.0,-471032.0,,
December 2010,0.0,-592469.0,,
March 2011,0.0,-330368.0,1347479.0,
June 2011,0.0,-456601.0,1453319.0,
September 2011,0.0,-2066283.0,249297.0,
December 2011,0.0,-176587.0,194348.0,
March 2012,0.0,-30658.0,74947.0,74947.0
June 2012,0.0,-336152.0,,
September 2012,0.0,-9363647.0,160156.0,
December 2012,0.0,-412014.0,107500.0,
March 2013,0.0,8318344.0,53750.0,53750.0
June 2013,,-1275803.0,13438.0,
September 2013,,-188671.0,5000.0,
December 2013,,-171173.0,143.0,143.0
March 2014,,-816397.0,3.0,3.0
June 2014,,-498736.0,103.0,103.0
September 2014,,-115793.0,103.0,103.0
December 2014,,-124993.0,103.0,103.0
