,NetIncomeLoss,Assets
March 2009,10532750.0,
June 2009,10532750.0,
September 2009,10532750.0,
December 2009,10532750.0,
March 2010,44628000.0,
June 2010,8397000.0,
September 2010,7310000.0,
December 2010,4418000.0,3622703000.0
March 2011,71412000.0,
June 2011,8663000.0,3104570000.0
September 2011,7870000.0,3095141000.0
December 2011,6204000.0,3419991000.0
March 2012,82472000.0,3344834000.0
June 2012,9578000.0,3278800000.0
September 2012,20668000.0,3435776000.0
December 2012,6621000.0,3394399000.0
March 2013,13356000.0,3401358000.0
June 2013,6119000.0,3317065000.0
September 2013,4603000.0,3331881000.0
December 2013,1345000.0,3371904000.0
March 2014,11984000.0,3507172000.0
June 2014,6322000.0,3465324000.0
September 2014,5246000.0,3625619000.0
December 2014,5235000.0,3747013000.0
March 2015,13788000.0,3952187000.0
June 2015,8320000.0,4066219000.0
September 2015,5640000.0,4035977000.0
December 2015,7418000.0,4230289000.0
March 2016,17735000.0,4246765000.0
June 2016,8340000.0,4646922000.0
September 2016,9828000.0,4827277000.0
December 2016,10000000.0,4816309000.0
March 2017,20017000.0,4664792000.0
June 2017,10071000.0,4955661000.0
September 2017,10706000.0,4993174000.0
December 2017,4838000.0,5085362000.0
March 2018,27469000.0,5078334000.0
June 2018,15666000.0,5265945000.0
September 2018,17411000.0,5222354000.0
December 2018,17306000.0,5240404000.0
March 2019,29516000.0,5365768000.0
June 2019,18007000.0,5723134000.0
September 2019,18408000.0,6103647000.0
December 2019,25768000.0,5620319000.0
March 2020,26697000.0,5722033000.0
June 2020,15804000.0,6460575000.0
September 2020,20389000.0,6240446000.0
December 2020,20356000.0,6168325000.0
March 2021,26053000.0,6476540000.0
June 2021,23922000.0,6183310000.0
September 2021,20009000.0,6187634000.0
December 2021,16805000.0,6093632000.0
March 2022,27926000.0,6349869000.0
June 2022,23901000.0,6112476000.0
