,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,47940500.0,24322000.0,-21655500.0,,
June 2009,47940500.0,24322000.0,-21655500.0,,
September 2009,47940500.0,24322000.0,-21655500.0,,
December 2009,47940500.0,24322000.0,-21655500.0,,
March 2010,57418000.0,28483000.0,-19991000.0,,
June 2010,57051000.0,28923000.0,-9561000.0,,
September 2010,60342000.0,29886000.0,4360000.0,,
December 2010,60067000.0,31226000.0,-2740000.0,551525000.0,461595000.0
March 2011,58753000.0,31309000.0,-16394000.0,,
June 2011,61491000.0,32899000.0,-24194000.0,524899000.0,434541000.0
September 2011,62351000.0,31694000.0,-21806000.0,519587000.0,408089000.0
December 2011,63544000.0,31218000.0,-19350000.0,531704000.0,383231000.0
March 2012,60311000.0,30985000.0,-20612000.0,517072000.0,386404000.0
June 2012,61773000.0,31676000.0,-29549000.0,490761000.0,375913000.0
September 2012,59705000.0,27912000.0,-19081000.0,501021000.0,396095000.0
December 2012,58781000.0,26660000.0,-16088000.0,528170000.0,429497000.0
March 2013,57644000.0,29726000.0,-15279000.0,510798000.0,418225000.0
June 2013,60262000.0,31681000.0,-10009000.0,656360000.0,536090000.0
September 2013,61926000.0,32528000.0,3347000.0,670833000.0,520919000.0
December 2013,62993000.0,30859000.0,-10178000.0,700926000.0,539070000.0
March 2014,59462000.0,29346000.0,-4374000.0,697086000.0,566361000.0
June 2014,62201000.0,31738000.0,4780000.0,718654000.0,585707000.0
September 2014,67822000.0,35051000.0,4843000.0,761092000.0,606209000.0
December 2014,71477000.0,37349000.0,8410000.0,818016000.0,651855000.0
March 2015,72955000.0,39257000.0,12366000.0,823030000.0,645234000.0
June 2015,80266000.0,43421000.0,17906000.0,863540000.0,693219000.0
September 2015,88545000.0,45466000.0,8510000.0,1159591000.0,630562000.0
December 2015,101975000.0,52559000.0,12631000.0,1226294000.0,665115000.0
March 2016,101467000.0,54145000.0,12015000.0,1243364000.0,678832000.0
June 2016,107664000.0,59541000.0,11483000.0,1271774000.0,707596000.0
September 2016,95461000.0,50855000.0,-11172000.0,1236459000.0,691854000.0
December 2016,114900000.0,67750000.0,-36253000.0,1198583000.0,730423000.0
March 2017,101883000.0,55083000.0,-40451000.0,1180363000.0,670995000.0
June 2017,105337000.0,57377000.0,-42839000.0,1192618000.0,671936000.0
September 2017,102074000.0,56616000.0,-37231000.0,1191099000.0,687402000.0
December 2017,117793000.0,55223000.0,-73985000.0,1117670000.0,647937000.0
March 2018,106846000.0,58681000.0,-26280000.0,1132657000.0,686113000.0
June 2018,105924000.0,56158000.0,-21938000.0,940980000.0,535639000.0
September 2018,95337000.0,50658000.0,-32610000.0,1247398000.0,856488000.0
December 2018,198728000.0,78805000.0,-133467000.0,1801270000.0,957097000.0
March 2019,178120000.0,73660000.0,-121601000.0,1574951000.0,875435000.0
June 2019,169640000.0,73937000.0,-113656000.0,1514019000.0,822235000.0
September 2019,156116000.0,71748000.0,-84767000.0,1506271000.0,822599000.0
December 2019,172277000.0,68632000.0,-66594000.0,1628338000.0,942831000.0
March 2020,153846000.0,68180000.0,-99268000.0,1667131000.0,1017479000.0
June 2020,142033000.0,67090000.0,-61635000.0,1595858000.0,952407000.0
September 2020,135193000.0,65636000.0,-35896000.0,1571467000.0,925969000.0
December 2020,132919000.0,64728000.0,-9924000.0,1732497000.0,1061873000.0
March 2021,140145000.0,73529000.0,-48322000.0,1566955000.0,916244000.0
June 2021,143631000.0,73934000.0,-35594000.0,1560527000.0,914234000.0
September 2021,149069000.0,76648000.0,-53794000.0,1533459000.0,909510000.0
December 2021,152608000.0,75783000.0,-33068000.0,1587224000.0,991761000.0
March 2022,148141000.0,73411000.0,-41850000.0,1495538000.0,927399000.0
June 2022,148914000.0,78635000.0,-55721000.0,1468800000.0,926008000.0
