,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2003,391527.9,214656.0,,-1572276.956521739,,
December 2003,391527.9,214656.0,,-1572276.956521739,,
March 2004,391527.9,214656.0,,-1572276.956521739,,
June 2004,391527.9,214656.0,,-1572276.956521739,,
September 2004,391527.9,214656.0,,-1572276.956521739,,
December 2004,391527.9,214656.0,,-1572276.956521739,,
March 2005,391527.9,214656.0,,-1572276.956521739,,
June 2005,391527.9,214656.0,,-1572276.956521739,,
September 2005,391527.9,214656.0,,-1572276.956521739,,
December 2005,391527.9,214656.0,,-1572276.956521739,,
March 2006,391527.9,214656.0,,-1572276.956521739,,
June 2006,391527.9,214656.0,,-1572276.956521739,,
September 2006,391527.9,214656.0,,-1572276.956521739,,
December 2006,391527.9,214656.0,,-1572276.956521739,,
March 2007,391527.9,214656.0,,-1572276.956521739,,
June 2007,391527.9,214656.0,,-1572276.956521739,,
September 2007,391527.9,214656.0,,-1572276.956521739,,
December 2007,391527.9,214656.0,,-1572276.956521739,,
March 2008,391527.9,214656.0,,-1572276.956521739,,
June 2008,391527.9,214656.0,,-1572276.956521739,,
September 2008,391527.9,214656.0,,-1572276.956521739,,
December 2008,391527.9,214656.0,,-1572276.956521739,,
March 2009,391527.9,214656.0,,-1572276.956521739,,
June 2009,391527.9,214656.0,,-1572276.956521739,,
September 2009,391527.9,214656.0,,-1572276.956521739,,
December 2009,391527.9,214656.0,,-1572276.956521739,,
March 2010,391527.9,214656.0,,-1572276.956521739,,
June 2010,391527.9,214656.0,,-1572276.956521739,,
September 2010,391527.9,214656.0,,-1572276.956521739,,
December 2010,391527.9,214656.0,,-1572276.956521739,,
March 2011,679263.5,407256.5,,-1572276.956521739,,
June 2011,679263.5,407256.5,,-1572276.956521739,,
September 2011,679263.5,407256.5,,-1572276.956521739,,
December 2011,679263.5,407256.5,,-1572276.956521739,,
March 2012,1153943.0,764836.0,,-1572276.956521739,,
June 2012,1831549.0,848504.0,,-1572276.956521739,,
September 2012,2167611.0,1221290.0,,-1572276.956521739,,
December 2012,1314470.0,542332.0,,-1572276.956521739,5029611.0,2324427.0
March 2013,5329193.0,3161726.0,,-1572276.956521739,,
June 2013,5155947.0,4084521.0,,-1572276.956521739,93848091.0,93848091.0
September 2013,5577314.0,3323662.0,,-1572276.956521739,89061078.0,88639411.0
December 2013,7988009.0,5608835.0,,-1572276.956521739,85281196.0,44692951.0
March 2014,9105215.0,7116855.0,,-1572276.956521739,77792820.0,26002896.0
June 2014,6128601.0,4090590.0,,-1572276.956521739,71488632.0,23863618.0
September 2014,6999532.0,4979291.0,,-1572276.956521739,66027608.0,45227729.0
December 2014,7091831.0,5053863.0,,-1572276.956521739,60494992.0,55620172.0
March 2015,7845552.0,6035487.0,,-9310965.25,117767438.0,94566460.0
June 2015,10352035.0,8199397.0,,-9310965.25,111425696.0,56095175.0
September 2015,9575850.0,7340859.0,,-9310965.25,104943140.0,53830612.0
December 2015,10514082.0,7882933.0,,-9310965.25,98215623.0,46691330.0
March 2016,9398852.0,6532730.0,,-9048544.0,89522775.0,50606139.0
June 2016,9736609.0,6875970.0,,-9322143.0,82220061.0,58876155.0
September 2016,10364829.0,7176960.0,,-9923222.0,75081172.0,51026740.0
December 2016,10426521.0,7284261.0,,-10009096.0,68119098.0,47169711.0
March 2017,15473879.5,9620324.0,4803551.75,-14566010.0,106545698.0,90171109.0
June 2017,15473879.5,11479030.0,4803551.75,-15456936.0,93973551.0,64557870.0
September 2017,16570101.0,12417652.0,4803551.75,-16056147.0,80830340.0,66123635.0
December 2017,21938733.0,16725380.0,4803551.75,-21749301.0,67006168.0,52188777.0
March 2018,18646658.0,12708058.0,5938600.0,-18416753.0,107675604.0,100605276.0
June 2018,19806679.0,11184064.0,8622616.0,-18928703.0,99710691.0,98363932.0
September 2018,21405361.0,11758025.0,9647336.0,-21043996.0,80964600.0,80530475.0
December 2018,26927988.0,12074872.0,14853115.0,-26634914.0,63493570.0,63058852.0
March 2019,32993518.0,16953822.0,15953968.0,-27407266.0,136165196.0,133940812.0
June 2019,,10891394.0,19002508.0,-16841422.0,128149105.0,126228357.0
September 2019,,12332208.0,15413688.0,-14888512.0,198167755.0,196501959.0
December 2019,,10546987.0,16476469.0,-17680025.0,186979004.0,185161497.0
March 2020,,11543316.0,18541378.0,-21293505.0,170611200.0,169070327.0
