,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,,
June 2010,,1033456000.0,178200000.0,85002000.0
September 2010,,1000712000.0,153196000.0,86094000.0
December 2010,,1028397000.0,186052000.0,86877000.0
March 2011,,1004796000.0,168570000.0,87708000.0
June 2011,,995722000.0,156298000.0,88790000.0
September 2011,,968423000.0,128481000.0,87056000.0
December 2011,,1022570000.0,176395000.0,87672000.0
March 2012,,1000347000.0,152588000.0,91226000.0
June 2012,,1012752000.0,165196000.0,91491000.0
September 2012,,1049123000.0,185703000.0,96193000.0
December 2012,,1092167000.0,230207000.0,97542000.0
March 2013,,1071108000.0,211112000.0,97112000.0
June 2013,,1124887000.0,261702000.0,97565000.0
September 2013,,1101138000.0,216091000.0,100728000.0
December 2013,,1124114000.0,225903000.0,102832000.0
March 2014,,1073756000.0,166515000.0,103907000.0
June 2014,,1080521000.0,163415000.0,106251000.0
September 2014,,1105514000.0,173852000.0,107252000.0
December 2014,,1176452000.0,239462000.0,108685000.0
March 2015,,1128726000.0,188776000.0,110984000.0
June 2015,,1174790000.0,207853000.0,
September 2015,,1175856000.0,187406000.0,
December 2015,,1233346000.0,225396000.0,
March 2016,,1192651000.0,189790000.0,
June 2016,,1204318000.0,197972000.0,
September 2016,,1204379000.0,182897000.0,
December 2016,,1293319000.0,221427000.0,
March 2017,,1276828000.0,201580000.0,
June 2017,,1299315000.0,210492000.0,
September 2017,,1275328000.0,164641000.0,
December 2017,,1333060000.0,208633000.0,
March 2018,24758750.0,1287343000.0,163868000.0,
June 2018,24758750.0,1306639000.0,169060000.0,
September 2018,24758750.0,1308063000.0,154821000.0,
December 2018,24758750.0,1314133000.0,195230000.0,
March 2019,26984000.0,2076080000.0,157516000.0,
June 2019,35510000.0,2073790000.0,158192000.0,
September 2019,16090000.0,2381770000.0,449141000.0,
December 2019,48709000.0,2840593000.0,244515000.0,
March 2020,-136163000.0,2675782000.0,270658000.0,
June 2020,-56539000.0,2867281000.0,454605000.0,
September 2020,-28346000.0,2828063000.0,411019000.0,
December 2020,-32317000.0,2747054000.0,341359000.0,
March 2021,3868000.0,2735439000.0,343815000.0,
June 2021,33715000.0,2722290000.0,328264000.0,
September 2021,32680000.0,2717718000.0,310187000.0,
December 2021,2110000.0,2798125000.0,405589000.0,
March 2022,23163000.0,2753741000.0,367321000.0,
June 2022,25656000.0,2772433000.0,391679000.0,
