,OperatingExpenses,ResearchAndDevelopmentExpense,Assets,AssetsCurrent
December 2007,22332500.0,6555750.0,,
March 2008,22332500.0,6555750.0,,
June 2008,22332500.0,6555750.0,,
September 2008,22332500.0,6555750.0,,
December 2008,21988000.0,6953000.0,,
March 2009,21988000.0,6953000.0,,
June 2009,19811000.0,6604000.0,,
September 2009,21157000.0,6938000.0,,
December 2009,29149500.0,7943500.0,,
March 2010,29149500.0,7943500.0,,
June 2010,37363000.0,8499000.0,,
September 2010,70245000.0,9171000.0,,
