,OperatingExpenses,Assets,AssetsCurrent
June 2010,632316.0,,
September 2010,580921.0,,
December 2010,689794.0,,
March 2011,,6171025.0,3482569.0
June 2011,461251.0,,
September 2011,1756333.0,6852142.0,3784300.0
December 2011,387499.0,6924291.0,3946158.0
