,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2005,1259940.1666666667,1026538.2222222222,0.0,,
December 2005,1259940.1666666667,1026538.2222222222,0.0,,
March 2006,1259940.1666666667,1026538.2222222222,-92723.25,,
June 2006,1259940.1666666667,1026538.2222222222,-92723.25,,
September 2006,1259940.1666666667,1026538.2222222222,-92723.25,,
December 2006,1259940.1666666667,1026538.2222222222,-92723.25,,
March 2007,1259940.1666666667,1026538.2222222222,-839924.25,,
June 2007,1259940.1666666667,1026538.2222222222,-839924.25,,
September 2007,1259940.1666666667,1026538.2222222222,-839924.25,,
December 2007,1259940.1666666667,1026538.2222222222,-839924.25,,
March 2008,1259940.1666666667,1026538.2222222222,-3228391.5,,
June 2008,1259940.1666666667,1026538.2222222222,-3228391.5,,
September 2008,1259940.1666666667,1026538.2222222222,-3228391.5,,
December 2008,1259940.1666666667,1026538.2222222222,-3228391.5,,
March 2009,1259940.1666666667,1026538.2222222222,-1734176.25,,
June 2009,1259940.1666666667,1026538.2222222222,-1734176.25,,
September 2009,1259940.1666666667,1026538.2222222222,-1734176.25,,
December 2009,1259940.1666666667,1026538.2222222222,-1734176.25,,
March 2010,1168313.0,1062293.0,-835535.0,,
June 2010,1280710.0,1067670.0,-1278458.0,,
September 2010,1219978.0,927894.0,-1216714.0,,
December 2010,1357144.0,1081697.0,-692319.0,13849975.0,13775944.0
March 2011,1610127.0,1267030.0,-2270811.0,,
June 2011,1857328.0,1309776.0,-1781340.0,10582883.0,10507788.0
September 2011,1949394.0,1422662.0,-1757997.0,8711943.0,8626607.0
December 2011,2230102.0,1691368.0,-2098965.0,7024420.0,6975292.0
March 2012,2495061.0,1877593.0,-2568631.0,4663318.0,4617648.0
June 2012,2877805.0,2341092.0,-275306.0,,
September 2012,2599288.0,2067857.0,-3014640.0,963741.0,925025.0
December 2012,2863647.0,2250588.0,-8529205.0,12891775.0,11146953.0
March 2013,3844867.0,2993031.0,-933888.0,9512054.0,7917084.0
June 2013,3409767.0,2741756.0,-11304830.0,6167767.0,4722686.0
September 2013,3786433.0,3168607.0,-3679337.0,2925768.0,1608354.0
December 2013,5899482.0,4572975.0,-23738920.0,26882644.0,26860469.0
March 2014,6163768.0,4434716.0,-446441.0,21508738.0,21469702.0
June 2014,5763503.0,4083398.0,3494633.0,15947781.0,15912070.0
September 2014,5675498.0,3756428.0,159436.0,11786974.0,11754238.0
December 2014,3890557.0,2565760.0,4563139.0,8247667.0,8206482.0
March 2015,3862484.0,2474869.0,-3388791.0,5144008.0,5105053.0
June 2015,3979000.0,2647781.0,-3444875.0,2575621.0,2538452.0
September 2015,2874789.0,1792758.0,-679307.0,409805.0,374442.0
December 2015,2695538.0,1737600.0,-3994990.0,361240.0,327682.0
March 2016,2825286.0,1544338.0,-3708947.0,2924361.0,2892584.0
June 2016,3310534.0,2056151.0,-2142488.0,1098803.0,1068806.0
September 2016,2231267.0,1115623.0,-3849015.0,2355629.0,2327433.0
