,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,27166000.0,66945500.0,,
June 2007,,27166000.0,66945500.0,,
September 2007,,27166000.0,66945500.0,,
December 2007,,27166000.0,66945500.0,,
March 2008,,30470000.0,75082000.0,,
June 2008,,30644000.0,101012000.0,,
September 2008,,31406000.0,90054000.0,,
December 2008,,32023000.0,176322000.0,7370458000.0,983814000.0
March 2009,,30816000.0,195819000.0,,
June 2009,,35627000.0,113339000.0,7357300000.0,926204000.0
September 2009,,31642000.0,87370000.0,7483937000.0,829934000.0
December 2009,,32619000.0,143189000.0,7775401000.0,941036000.0
March 2010,,30130000.0,100269000.0,9874564000.0,2992748000.0
June 2010,,39045000.0,66668000.0,11688091000.0,1043844000.0
September 2010,,38722000.0,75383000.0,11721758000.0,1000761000.0
December 2010,,42313000.0,104461000.0,12070610000.0,1115006000.0
March 2011,,40196000.0,192149000.0,12223741000.0,1233640000.0
June 2011,,43423000.0,152739000.0,12201118000.0,1150850000.0
September 2011,,46692000.0,167329000.0,12163048000.0,1901918000.0
December 2011,,45265000.0,195635000.0,12525700000.0,1897977000.0
March 2012,364478250.0,38903000.0,97196000.0,12595611000.0,1866735000.0
June 2012,364478250.0,33732000.0,-12526000.0,12597896000.0,1680623000.0
September 2012,364478250.0,36681000.0,-11368000.0,12556594000.0,1710524000.0
December 2012,364478250.0,-18576000.0,149903000.0,12997594000.0,1539094000.0
March 2013,335015000.0,33670000.0,116004000.0,12593194000.0,1439172000.0
June 2013,329934000.0,37123000.0,-12813000.0,12752928000.0,1472841000.0
September 2013,328393000.0,33472000.0,-64049000.0,12737072000.0,1183436000.0
December 2013,352455000.0,-13857000.0,738183000.0,11393667000.0,1445592000.0
March 2014,326849000.0,,116003000.0,11584475000.0,1458836000.0
June 2014,354286000.0,,-24935000.0,11566647000.0,1225855000.0
September 2014,339216000.0,,118980000.0,11718935000.0,1325095000.0
December 2014,329481000.0,,73666000.0,11759530000.0,1166350000.0
March 2015,311583000.0,,79030000.0,11663100000.0,932714000.0
June 2015,213022000.0,,-469828000.0,11002101000.0,821502000.0
September 2015,173178000.0,,118980000.0,11185366000.0,970461000.0
December 2015,165416000.0,,30405000.0,10929902000.0,804763000.0
March 2016,215074000.0,,-97572000.0,10715870000.0,1146443000.0
June 2016,217465000.0,,-469828000.0,9784757000.0,526240000.0
September 2016,182717000.0,,25345000.0,9565494000.0,514915000.0
December 2016,118044000.0,,-306047000.0,9179691000.0,626139000.0
March 2017,199815000.0,,-38966000.0,9063769000.0,616215000.0
June 2017,201091000.0,,169510000.0,9025192000.0,847094000.0
September 2017,295089000.0,,-26441000.0,8979568000.0,805283000.0
December 2017,661221000.0,,276644000.0,6931913000.0,852504000.0
March 2018,323801000.0,,527563000.0,8122229000.0,406944000.0
June 2018,312686000.0,,42014000.0,8207758000.0,319146000.0
September 2018,275799000.0,,125029000.0,8209036000.0,315335000.0
December 2018,314677000.0,,101927000.0,8592170000.0,501686000.0
March 2019,308827000.0,,-87337000.0,8777361000.0,364966000.0
June 2019,331804000.0,,162477000.0,9146697000.0,460094000.0
September 2019,298599000.0,,115538000.0,9286258000.0,345726000.0
December 2019,797243000.0,,-271408000.0,9060806000.0,498101000.0
March 2020,843300000.0,,-329086000.0,8528950000.0,586053000.0
June 2020,262512000.0,,-145749000.0,8319684000.0,430722000.0
September 2020,279505000.0,,-204698000.0,8129174000.0,332239000.0
December 2020,312427000.0,,195758000.0,8041764000.0,273332000.0
March 2021,299804000.0,,98025000.0,8069237000.0,277446000.0
June 2021,280711000.0,,-354059000.0,8072110000.0,333976000.0
September 2021,304858000.0,,-872921000.0,8228153000.0,583824000.0
December 2021,349501000.0,,630312000.0,8100751000.0,459807000.0
March 2022,322469000.0,,-922941000.0,8223524000.0,416876000.0
June 2022,330523000.0,,33357000.0,8695890000.0,618197000.0
