,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,11643.5,0.0,-11643.5,,,
June 2014,11643.5,0.0,-11643.5,,,
September 2014,140378.0,35000.0,-140378.0,,,
December 2014,43588.0,10000.0,-13588.0,226983.0,102925.0,108258.0
March 2015,92238.0,19000.0,-84638.0,,,
June 2015,26445.0,0.0,22855.0,,,
September 2015,26704.0,0.0,-17204.0,158195.0,7755.0,108258.0
December 2015,25601.0,0.0,-23058.0,159138.0,8996.0,117254.0
March 2016,16851.0,0.0,-9851.0,149287.0,445.0,119085.0
June 2016,16686.0,0.0,13638.0,162926.0,5519.0,128721.0
September 2016,19239.0,0.0,-60250.0,99476.0,69555.0,69555.0
December 2016,20061.0,0.0,-65867.0,587288.0,3313.0,581975.0
