,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2020,0.0,0.0,,
June 2020,0.0,0.0,,
September 2020,12677.0,-12677.0,192031.0,
December 2020,290194.0,-284650.0,301281231.0,1275687.0
March 2021,403002.0,15977671.0,300849703.0,839727.0
June 2021,298656.0,-4097125.0,300538805.0,524348.0
September 2021,431294.0,6729462.0,300294830.0,275843.0
December 2021,1711306.0,-1241204.0,300153160.0,128145.0
March 2022,365542.0,10694162.0,300100116.0,80412.0
June 2022,194049.0,4554948.0,300430203.0,17520.0
