,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,,,-41029.75,,,
June 2012,,,-41029.75,,,
September 2012,,,-41029.75,,,
December 2012,,,-41029.75,,,
March 2013,166988.75,128842.5,-105254.33333333333,,,
June 2013,166988.75,128842.5,-105254.33333333333,,,
September 2013,166988.75,138790.0,-105254.33333333333,,,
December 2013,166988.75,-19024.0,-310821.0,274055.0,211950.0,26902.0
March 2014,209465.5,175720.0,-60502.0,,,
June 2014,209465.5,188979.0,-28367.0,,,
September 2014,209465.5,225227.0,-268042.0,363077.0,273044.0,28250.0
December 2014,209465.5,-300759.0,-280276.0,317383.0,239055.0,20528.0
March 2015,,154531.0,-140999.0,264456.0,190540.0,20382.0
June 2015,,158543.0,-16630.0,375960.0,305642.0,20232.0
September 2015,,190674.0,272232.0,475917.0,410851.0,19180.0
December 2015,,229290.0,-329426.0,442874.0,382729.0,17634.0
March 2016,186728.0,184228.0,-279973.0,384635.0,329913.0,15631.0
June 2016,186728.0,189118.0,-842402.0,236684.0,185379.0,15469.0
September 2016,188750.0,188860.0,13401.0,287940.0,240011.0,15304.0
December 2016,,183525.0,-814410.0,358232.0,314722.0,13784.0
March 2017,155176.0,155176.0,-139536.0,445282.0,405534.0,12921.0
June 2017,38600.0,161819.0,197848.0,518881.0,480056.0,13489.0
September 2017,285458.0,179909.0,-379073.0,221656.0,184796.0,13251.0
December 2017,,337553.0,-279175.0,126080.0,90158.0,13981.0
March 2018,159936.0,159936.0,-6827.0,184159.0,150038.0,13794.0
June 2018,147127.0,254943.0,-207456.0,76257.0,46264.0,13736.0
September 2018,362577.0,183092.0,-51280.0,1540717.0,1487467.0,13410.0
December 2018,,418889.0,-374705.0,460806.0,411056.0,13212.0
March 2019,,261061.0,-518835.0,425412.0,383718.0,6897.0
June 2019,,240805.0,-76925.0,382813.0,343707.0,
September 2019,,206506.0,-116875.0,411473.0,371383.0,
December 2019,,405026.0,-668442.0,740556.0,376282.0,
March 2020,,160179.0,-352774.0,795111.0,435904.0,
June 2020,,305231.0,-18431.0,694280.0,332981.0,
September 2020,,189859.0,-799162.0,461542.0,100099.0,
December 2020,,191371.0,645608.0,814372.0,416490.0,
March 2021,,166164.0,-93701.0,662057.0,271722.0,
June 2021,,186926.0,-49183.0,701984.0,317383.0,
September 2021,,208180.0,-160112.0,654699.0,275973.0,
December 2021,,532155.0,-365379.0,745839.0,363307.0,
March 2022,,183327.0,-280937.0,754998.0,374663.0,
June 2022,,196112.0,72773.0,1355356.0,968809.0,
