,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,862000.0,-548000.0,,
June 2010,308000.0,-260000.0,,
September 2010,292000.0,-145000.0,,
December 2010,313000.0,-89000.0,733000.0,607000.0
March 2011,403000.0,-265000.0,,
June 2011,468000.0,739000.0,1515000.0,1420000.0
September 2011,433000.0,-315000.0,1352000.0,1293000.0
December 2011,408000.0,-280000.0,1332000.0,1281000.0
March 2012,438000.0,-336000.0,1171000.0,1128000.0
June 2012,506000.0,-506000.0,,
September 2012,488000.0,-407000.0,997000.0,969000.0
