,NetIncomeLoss,Assets
December 2010,,
March 2011,,
June 2011,,139698091.0
September 2011,,137514994.0
December 2011,,137237773.0
March 2012,,138529991.0
June 2012,,143706595.0
September 2012,,138489160.0
December 2012,,141110927.0
March 2013,,139748039.0
June 2013,,142093919.0
September 2013,,140950001.0
December 2013,382228.5,142518543.0
March 2014,382228.5,145942699.0
June 2014,382228.5,151871445.0
September 2014,382228.5,152187051.0
December 2014,329093.5,154451131.0
March 2015,329093.5,155791331.0
June 2015,329093.5,154625584.0
September 2015,329093.5,155016237.0
