,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2011,,50754750.0,25887750.0,,
March 2012,,50754750.0,25887750.0,,
June 2012,,50754750.0,25887750.0,,
September 2012,,50754750.0,25887750.0,,
December 2012,,55656000.0,42814000.0,,
March 2013,,55992000.0,-40104000.0,,
June 2013,,52534000.0,27748000.0,,
September 2013,,63720000.0,38898000.0,10267106000.0,2287165000.0
December 2013,,114216000.0,44762000.0,10249336000.0,2336569000.0
March 2014,,96075000.0,12916000.0,10286631000.0,2415716000.0
June 2014,,78448000.0,46873000.0,10275002000.0,2355200000.0
September 2014,,94112000.0,44405000.0,10455693000.0,2464976000.0
December 2014,,87886000.0,85497000.0,10299749000.0,2409826000.0
March 2015,,75418000.0,59823000.0,10281191000.0,2458701000.0
June 2015,,79293000.0,33761000.0,10213365000.0,2387596000.0
September 2015,,74143000.0,56865000.0,10196357000.0,2379123000.0
December 2015,,74141000.0,93343000.0,10149894000.0,2386667000.0
March 2016,,72707000.0,66354000.0,10328420000.0,2421271000.0
June 2016,,61317000.0,44765000.0,10331497000.0,2428584000.0
September 2016,,75177000.0,83344000.0,10582072000.0,2492571000.0
December 2016,,65472000.0,125339000.0,10383924000.0,2373595000.0
March 2017,,78720000.0,70151000.0,10495343000.0,2394581000.0
June 2017,,79792000.0,65295000.0,10650371000.0,2464442000.0
September 2017,,75186000.0,113138000.0,11006229000.0,2653139000.0
December 2017,,92168000.0,292284000.0,12526822000.0,2812287000.0
March 2018,,88444000.0,27569000.0,13732757000.0,2976287000.0
June 2018,,101715000.0,72577000.0,13665540000.0,2910066000.0
September 2018,,94802000.0,175455000.0,13720102000.0,2901425000.0
December 2018,3891987000.0,104130000.0,250682000.0,13738942000.0,2649988000.0
March 2019,3877152000.0,88285000.0,29353000.0,13710814000.0,2630603000.0
June 2019,,78185000.0,82955000.0,13729502000.0,2642125000.0
September 2019,,96656000.0,85557000.0,13736321000.0,2658387000.0
December 2019,3999304000.0,83255000.0,145761000.0,14273065000.0,2828907000.0
March 2020,3829235000.0,75071000.0,-202260000.0,14847498000.0,3656335000.0
June 2020,,66176000.0,-256440000.0,15622073000.0,4557144000.0
September 2020,,82514000.0,-148590000.0,15712684000.0,4675811000.0
December 2020,,90055000.0,-81243000.0,14506199000.0,3416105000.0
March 2021,,84784000.0,-77576000.0,14487682000.0,3506514000.0
June 2021,,84639000.0,32557000.0,14050096000.0,2620917000.0
September 2021,,87271000.0,35429000.0,14376164000.0,2898855000.0
December 2021,,101450000.0,42611000.0,14465527000.0,2910669000.0
March 2022,,95015000.0,35748000.0,14662234000.0,3073147000.0
June 2022,,98689000.0,40329000.0,14988770000.0,3198037000.0
