,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2607295.5,401453.5,3229427.5,,,
June 2010,2607295.5,401453.5,3229427.5,,,
September 2010,2335701.0,957724.0,6065443.0,,,
December 2010,3787523.0,777223.0,11913386.0,78608924.0,52548082.0,26060842.0
March 2011,2513053.0,0.0,11306061.0,,,
June 2011,4645309.0,0.0,3743700.0,,,
September 2011,7401155.0,12639.0,1176733.0,105042991.0,63555883.0,41487108.0
December 2011,2738347.0,9463.0,13405397.0,123192824.0,81847870.0,41344954.0
March 2012,1251889.0,,6579686.0,128621292.0,87733473.0,40887819.0
June 2012,3494108.0,,988467.0,,,
September 2012,1156362.0,,3507131.0,130795307.0,91191113.0,39604194.0
