,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,473750.0,283833.3333333333,,-473750.0,,,
June 2009,473750.0,283833.3333333333,,-473750.0,,,
September 2009,473750.0,283833.3333333333,,-473750.0,,,
December 2009,473750.0,283833.3333333333,,-473750.0,,,
March 2010,473750.0,283833.3333333333,,-473750.0,,,
June 2010,473750.0,283833.3333333333,,-473750.0,,,
September 2010,473750.0,283833.3333333333,,-473750.0,,,
December 2010,473750.0,283833.3333333333,,-473750.0,,,
March 2011,473750.0,283833.3333333333,,-473750.0,,,
June 2011,473750.0,283833.3333333333,,-473750.0,,,
September 2011,473750.0,283833.3333333333,,-473750.0,,,
December 2011,473750.0,283833.3333333333,,-473750.0,,,
March 2012,1255000.0,983000.0,,-1255000.0,,,
June 2012,1764000.0,983000.0,,-1764000.0,,,
September 2012,1728000.0,1059000.0,,-1728000.0,,,
December 2012,1966000.0,1002000.0,,-1966000.0,438000.0,0.0,438000.0
March 2013,2020000.0,1160000.0,,-2020000.0,,,
June 2013,2089000.0,1265000.0,,-2089000.0,,,
September 2013,2060000.0,1058000.0,,-2060000.0,493000.0,33000.0,460000.0
December 2013,2659000.0,1079000.0,,-2648000.0,15064000.0,14489000.0,575000.0
March 2014,3017000.0,1217000.0,,-3006000.0,13860000.0,13100000.0,760000.0
June 2014,2544000.0,1214000.0,,-2533000.0,11687000.0,10649000.0,1038000.0
September 2014,2677000.0,1401000.0,,-2680000.0,9412000.0,8058000.0,1354000.0
December 2014,2864000.0,1287000.0,,-2842000.0,7204000.0,5828000.0,1376000.0
March 2015,2620000.0,1182000.0,1378000.0,-2623000.0,13918000.0,12649000.0,1269000.0
June 2015,4535000.0,1053000.0,3482000.0,-4499000.0,11781000.0,10582000.0,1199000.0
September 2015,2311000.0,1269000.0,1042000.0,-2292000.0,9685000.0,8483000.0,1202000.0
December 2015,2214000.0,1282000.0,992000.0,-2290000.0,8956000.0,7882000.0,1074000.0
March 2016,2472000.0,1378000.0,1094000.0,-2472000.0,6565000.0,5430000.0,
June 2016,2906000.0,1676000.0,1230000.0,-2712000.0,9419000.0,8343000.0,
September 2016,3162000.0,2225000.0,937000.0,-3053000.0,7197000.0,6209000.0,
December 2016,3552000.0,2324000.0,1228000.0,-3342000.0,4551000.0,3486000.0,1065000.0
March 2017,3048000.0,2069000.0,979000.0,-3841000.0,7953000.0,6904000.0,
June 2017,3727000.0,2688000.0,1039000.0,-3603000.0,4656000.0,3699000.0,
September 2017,3252000.0,2364000.0,888000.0,-3243000.0,2553000.0,1678000.0,
December 2017,1441000.0,467000.0,974000.0,-1229000.0,5045000.0,4413000.0,
March 2018,1480000.0,552000.0,928000.0,-1545000.0,3857000.0,3271000.0,
June 2018,2033000.0,928000.0,1105000.0,-2060000.0,6770000.0,6197000.0,
September 2018,2228000.0,1288000.0,940000.0,-2089000.0,4450000.0,3906000.0,
December 2018,2100000.0,1148000.0,952000.0,-1835000.0,2633000.0,2154000.0,479000.0
March 2019,2034000.0,1034000.0,1000000.0,-1927000.0,2337000.0,1728000.0,609000.0
June 2019,2668000.0,1376000.0,1292000.0,-2429000.0,2636000.0,2040000.0,596000.0
September 2019,2499000.0,1597000.0,902000.0,-2377000.0,2059000.0,1532000.0,527000.0
December 2019,1669000.0,845000.0,824000.0,-1599000.0,1992000.0,1407000.0,585000.0
March 2020,1896000.0,643000.0,1253000.0,-1996000.0,1714000.0,1202000.0,512000.0
June 2020,1261000.0,536000.0,725000.0,-1185000.0,1382000.0,941000.0,441000.0
September 2020,1058000.0,548000.0,510000.0,-660000.0,3019000.0,2642000.0,377000.0
December 2020,1110000.0,342000.0,768000.0,-1024000.0,2076000.0,1677000.0,
March 2021,995000.0,473000.0,522000.0,-874000.0,1256000.0,926000.0,
June 2021,918000.0,300000.0,618000.0,-382000.0,1115000.0,834000.0,
September 2021,822000.0,250000.0,572000.0,-849000.0,2555000.0,2322000.0,
December 2021,5901000.0,569000.0,5332000.0,-5873000.0,1866000.0,1587000.0,
March 2022,2205000.0,303000.0,1902000.0,-2177000.0,4168000.0,3930000.0,
June 2022,1375000.0,326000.0,1049000.0,-1345000.0,5166000.0,4787000.0,
