,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 1987,89069.63106796116,0.0,-15.0,,
December 1987,89069.63106796116,0.0,-15.0,,
March 1988,89069.63106796116,0.0,-930375.0,,
June 1988,89069.63106796116,0.0,-930375.0,,
September 1988,89069.63106796116,0.0,-930375.0,,
December 1988,89069.63106796116,0.0,-930375.0,,
March 1989,89069.63106796116,0.0,-7.5,,
June 1989,89069.63106796116,0.0,-7.5,,
September 1989,89069.63106796116,0.0,-7.5,,
December 1989,89069.63106796116,0.0,-7.5,,
March 1990,89069.63106796116,0.0,-7.5,,
June 1990,89069.63106796116,0.0,-7.5,,
September 1990,89069.63106796116,0.0,-7.5,,
December 1990,89069.63106796116,0.0,-7.5,,
March 1991,89069.63106796116,0.0,-7.5,,
June 1991,89069.63106796116,0.0,-7.5,,
September 1991,89069.63106796116,0.0,-7.5,,
December 1991,89069.63106796116,0.0,-7.5,,
March 1992,89069.63106796116,0.0,-7.5,,
June 1992,89069.63106796116,0.0,-7.5,,
September 1992,89069.63106796116,0.0,-7.5,,
December 1992,89069.63106796116,0.0,-7.5,,
March 1993,89069.63106796116,0.0,-7.5,,
June 1993,89069.63106796116,0.0,-7.5,,
September 1993,89069.63106796116,0.0,-7.5,,
December 1993,89069.63106796116,0.0,-7.5,,
March 1994,89069.63106796116,0.0,-7.5,,
June 1994,89069.63106796116,0.0,-7.5,,
September 1994,89069.63106796116,0.0,-7.5,,
December 1994,89069.63106796116,0.0,-7.5,,
March 1995,89069.63106796116,0.0,-151276.25,,
June 1995,89069.63106796116,0.0,-151276.25,,
September 1995,89069.63106796116,0.0,-151276.25,,
December 1995,89069.63106796116,0.0,-151276.25,,
March 1996,89069.63106796116,0.0,-3065.0,,
June 1996,89069.63106796116,0.0,-3065.0,,
September 1996,89069.63106796116,0.0,-3065.0,,
December 1996,89069.63106796116,0.0,-3065.0,,
March 1997,89069.63106796116,0.0,-0.027777777777777776,,
June 1997,89069.63106796116,0.0,-0.027777777777777776,,
September 1997,89069.63106796116,0.0,-0.027777777777777776,,
December 1997,89069.63106796116,0.0,-0.027777777777777776,,
March 1998,89069.63106796116,0.0,-0.027777777777777776,,
June 1998,89069.63106796116,0.0,-0.027777777777777776,,
September 1998,89069.63106796116,0.0,-0.027777777777777776,,
December 1998,89069.63106796116,0.0,-0.027777777777777776,,
March 1999,89069.63106796116,0.0,-0.027777777777777776,,
June 1999,89069.63106796116,0.0,-0.027777777777777776,,
September 1999,89069.63106796116,0.0,-0.027777777777777776,,
December 1999,89069.63106796116,0.0,-0.027777777777777776,,
March 2000,89069.63106796116,0.0,-0.027777777777777776,,
June 2000,89069.63106796116,0.0,-0.027777777777777776,,
September 2000,89069.63106796116,0.0,-0.027777777777777776,,
December 2000,89069.63106796116,0.0,-0.027777777777777776,,
March 2001,89069.63106796116,0.0,-0.027777777777777776,,
June 2001,89069.63106796116,0.0,-0.027777777777777776,,
September 2001,89069.63106796116,0.0,-0.027777777777777776,,
December 2001,89069.63106796116,0.0,-0.027777777777777776,,
March 2002,89069.63106796116,0.0,-0.027777777777777776,,
June 2002,89069.63106796116,0.0,-0.027777777777777776,,
September 2002,89069.63106796116,0.0,-0.027777777777777776,,
December 2002,89069.63106796116,0.0,-0.027777777777777776,,
March 2003,89069.63106796116,0.0,-0.027777777777777776,,
June 2003,89069.63106796116,0.0,-0.027777777777777776,,
September 2003,89069.63106796116,0.0,-0.027777777777777776,,
December 2003,89069.63106796116,0.0,-0.027777777777777776,,
March 2004,89069.63106796116,0.0,-0.027777777777777776,,
June 2004,89069.63106796116,0.0,-0.027777777777777776,,
September 2004,89069.63106796116,0.0,-0.027777777777777776,,
December 2004,89069.63106796116,0.0,-0.027777777777777776,,
March 2005,89069.63106796116,0.0,-369.0,,
June 2005,89069.63106796116,0.0,-369.0,,
September 2005,89069.63106796116,0.0,-369.0,,
December 2005,89069.63106796116,0.0,-369.0,,
March 2006,89069.63106796116,0.0,-0.027777777777777776,,
June 2006,89069.63106796116,0.0,-0.027777777777777776,,
September 2006,89069.63106796116,0.0,-0.027777777777777776,,
December 2006,89069.63106796116,0.0,-0.027777777777777776,,
March 2007,89069.63106796116,0.0,-37500.0,,
June 2007,89069.63106796116,0.0,-37500.0,,
September 2007,89069.63106796116,0.0,-37500.0,,
December 2007,89069.63106796116,0.0,-37500.0,,
March 2008,89069.63106796116,0.0,-401.25,,
June 2008,89069.63106796116,0.0,-401.25,,
September 2008,89069.63106796116,0.0,-401.25,,
December 2008,89069.63106796116,0.0,-401.25,,
March 2009,89069.63106796116,0.0,-537.5,,
June 2009,89069.63106796116,0.0,-537.5,,
September 2009,89069.63106796116,0.0,-537.5,,
December 2009,89069.63106796116,0.0,-537.5,,
March 2010,89069.63106796116,625000.0,-1251665.0,,
June 2010,89069.63106796116,625000.0,-5312550.0,,
September 2010,89069.63106796116,1510.0,-231070.5,,
December 2010,89069.63106796116,1510.0,-231070.5,0.0,
March 2011,89069.63106796116,123192.0,428261.0,,
June 2011,89069.63106796116,0.0,-522416.0,168115.0,168115.0
September 2011,89069.63106796116,0.0,-350814.5,,
December 2011,89069.63106796116,0.0,-350814.5,513838.0,513838.0
March 2012,89069.63106796116,-22672.0,-231620.0,304167.0,304167.0
June 2012,89069.63106796116,0.0,-191226.0,117603.0,117603.0
September 2012,89069.63106796116,0.0,-123117.0,,
December 2012,89069.63106796116,0.0,-8335.0,22171.0,22171.0
March 2013,3130.0,0.0,-3130.0,816.0,816.0
June 2013,11273.0,0.0,-11273.0,771.0,771.0
September 2013,5558.0,0.0,-5558.0,726.0,726.0
December 2013,89069.63106796116,0.0,-3978.0,681.0,681.0
March 2014,2039.0,0.0,-2040.0,636.0,636.0
June 2014,10175.0,0.0,-10175.0,591.0,591.0
September 2014,189385.0,,-7388.0,546.0,546.0
December 2014,,,477748.0,502.0,502.0
March 2015,,,-5582.0,357.0,357.0
June 2015,,,-7562.0,2315.0,2315.0
September 2015,,,-615892.0,164.0,164.0
December 2015,,,-6428.0,7.0,7.0
March 2016,3672.0,,-3672.0,15.0,15.0
June 2016,10458.0,,-10458.0,287.0,287.0
September 2016,8532.0,,-8532.0,45.0,45.0
December 2016,19045.0,,-19045.0,0.0,
March 2017,15400.0,,-15400.0,0.0,
June 2017,100000.0,,-100333.0,0.0,
September 2017,0.0,,-2985.0,0.0,
December 2017,0.0,,-3893.0,0.0,
March 2018,0.0,,-3726.0,100.0,100.0
June 2018,707.0,,-4433.0,20072.0,20072.0
