,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,,,-1000.0,,
June 2020,,,0.0,236800.0,
September 2020,,,-55690.0,277359967.0,1222328.0
December 2020,,,-15238170.0,276767253.0,557800.0
March 2021,4376000.0,11945000.0,14686984.0,277136872.0,998560.0
June 2021,5592000.0,13972000.0,-24739000.0,276984909.0,838312.0
September 2021,,,-14255408.0,276523435.0,344760.0
December 2021,,,11409342.0,276441899.0,234692.0
March 2022,7410000.0,37706000.0,-5703000.0,152879000.0,73066000.0
June 2022,5523000.0,32450000.0,-12513000.0,138969000.0,61651000.0
