,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,1779000.0,591000.0,342000.0,,,
December 2010,1853000.0,605000.0,401000.0,,,
March 2011,1568000.0,471000.0,868000.0,,,
June 2011,1463000.0,222000.0,1029000.0,15561000.0,11840000.0,
September 2011,1872000.0,662000.0,446000.0,15315000.0,11728000.0,
December 2011,1685000.0,607000.0,-292000.0,15308000.0,11696000.0,
March 2012,1909000.0,486000.0,-487000.0,14400000.0,11016000.0,
June 2012,1315000.0,313000.0,-543000.0,12822000.0,9497000.0,
September 2012,1288000.0,406000.0,-17000.0,12572000.0,9357000.0,
December 2012,1413000.0,464000.0,-348000.0,11321000.0,8245000.0,
March 2013,1654000.0,490000.0,-747000.0,11251000.0,8278000.0,
June 2013,1256000.0,430000.0,-672000.0,10595000.0,7347000.0,
September 2013,924000.0,375000.0,212000.0,10453000.0,7776000.0,
December 2013,925000.0,364000.0,-338000.0,10389000.0,7575000.0,
March 2014,978000.0,381000.0,-385000.0,10190000.0,7544000.0,
June 2014,953000.0,362000.0,23000.0,11708000.0,8893000.0,
September 2014,1017000.0,384000.0,-170000.0,11545000.0,8748000.0,
December 2014,1089000.0,444000.0,-192000.0,11945000.0,8967000.0,
March 2015,1435000.0,480000.0,-76000.0,12615000.0,9995000.0,
June 2015,1065000.0,360000.0,73000.0,12516000.0,8408000.0,
September 2015,1177000.0,428000.0,-125000.0,12270000.0,8273000.0,
December 2015,1143000.0,435000.0,391000.0,12167000.0,10021000.0,
March 2016,1310000.0,450000.0,368000.0,11517000.0,9685000.0,
June 2016,481000.0,-109000.0,188000.0,11147000.0,9291000.0,
September 2016,1315000.0,476000.0,286000.0,11929000.0,9818000.0,
December 2016,1042000.0,278000.0,3194000.0,15034000.0,10225000.0,
March 2017,1114000.0,257000.0,888000.0,15389000.0,11150000.0,
June 2017,981000.0,214000.0,716000.0,16351000.0,11921000.0,
September 2017,998000.0,407000.0,628000.0,18167000.0,13788000.0,
December 2017,1367000.0,478000.0,345000.0,18813000.0,13935000.0,
March 2018,1344000.0,560000.0,480000.0,19482000.0,14882000.0,
June 2018,1842000.0,448000.0,168000.0,19917000.0,16233000.0,
September 2018,999000.0,408000.0,1349000.0,25194000.0,21594000.0,
December 2018,1056000.0,326000.0,1179000.0,24026000.0,20775000.0,
March 2019,1366000.0,603000.0,732000.0,25631000.0,22061000.0,
June 2019,1361000.0,545000.0,888000.0,25520000.0,20845000.0,3300000.0
September 2019,1289000.0,484000.0,1104000.0,27971000.0,20355000.0,
December 2019,1196000.0,397000.0,1249000.0,28726000.0,20891000.0,
March 2020,1506000.0,620000.0,1213000.0,28228000.0,20578000.0,
June 2020,2085000.0,814000.0,2546000.0,31126000.0,22674000.0,
September 2020,1926000.0,1091000.0,1158000.0,30797000.0,22538000.0,
December 2020,2075000.0,989000.0,337000.0,38372000.0,22710000.0,
March 2021,2520000.0,1104000.0,1995000.0,42315000.0,26567000.0,
June 2021,2529000.0,1200000.0,960000.0,40320000.0,25013000.0,
September 2021,2110000.0,980000.0,1064000.0,41865000.0,26018000.0,
December 2021,1802000.0,615000.0,925000.0,42114000.0,26088000.0,
March 2022,1837000.0,658000.0,462000.0,43884000.0,28099000.0,
June 2022,2260000.0,727000.0,1404000.0,47326000.0,31166000.0,
