,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,68283768.0,20458332.75,,,
June 2009,68283768.0,20458332.75,,,
September 2009,68283768.0,20458332.75,,,
December 2009,68283768.0,20458332.75,466679816.0,290364315.0,
March 2010,73191755.5,22372282.0,,,
June 2010,73191755.5,22372282.0,,,
September 2010,77147301.0,31957358.0,,,
December 2010,80801609.0,32123382.0,522481622.0,349248034.0,
March 2011,82720134.0,27904364.0,,,
June 2011,89781565.0,31199385.0,,,
September 2011,92865795.0,32407718.0,563687926.0,374921427.0,
December 2011,96871666.0,32489835.0,596101938.0,408932079.0,168459995.0
March 2012,99084668.0,30843225.0,613527436.0,427973921.0,167363593.0
June 2012,101093251.0,33797188.0,630011522.0,445729206.0,166612336.0
September 2012,102742134.0,33903606.0,644275228.0,447896554.0,179228636.0
December 2012,103312885.0,32002517.0,647188025.0,447368782.0,183189147.0
March 2013,105572754.0,35479098.0,663340722.0,464496029.0,182737389.0
June 2013,103648480.0,28194508.0,672362446.0,474135688.0,182642246.0
September 2013,99325456.0,31806968.0,701325654.0,468497383.0,210527116.0
December 2013,107483252.0,37847598.0,716476005.0,477826243.0,216435051.0
March 2014,101588135.0,61844708.0,686005939.0,447211485.0,217275441.0
June 2014,105134911.0,23556349.0,697804561.0,455336870.0,221392329.0
September 2014,97785100.0,18425372.0,701991335.0,455043861.0,225992579.0
December 2014,103562165.0,19681926.0,701709646.0,453901320.0,226887721.0
March 2015,98100940.0,19775730.0,651644601.0,405353079.0,226658615.0
June 2015,100876106.0,17253643.0,642783850.0,397028648.0,226835328.0
September 2015,102242899.0,13591077.0,633097718.0,387724975.0,226833992.0
December 2015,107177010.0,19446342.0,652479642.0,406862985.0,224380646.0
March 2016,101933202.0,18980456.0,642871616.0,400344455.0,221418836.0
June 2016,102596861.0,16239875.0,656798624.0,416449202.0,219898644.0
September 2016,88722672.0,25459985.0,650556187.0,412299346.0,218518899.0
December 2016,99112541.0,12209882.0,634294572.0,394114414.0,218053206.0
March 2017,103903031.0,14507354.0,624240018.0,380666945.0,217042241.0
June 2017,103477051.0,14518974.0,617416276.0,375529227.0,
September 2017,104675530.0,17462909.0,623872497.0,385441477.0,
December 2017,104867149.0,30939339.0,619228517.0,386422571.0,214116362.0
March 2018,106594908.0,2822220.0,583658481.0,351772557.0,213939342.0
June 2018,107024637.0,24126675.0,592236418.0,363121043.0,
September 2018,104924664.0,19163837.0,589829782.0,362195820.0,
December 2018,104877264.0,10093064.0,569459952.0,340573083.0,
March 2019,104752753.0,36147902.0,583760889.0,363221523.0,
June 2019,104876194.0,16315075.0,,,
September 2019,108322683.0,90796290.0,686666932.0,500324665.0,
December 2019,111413340.0,36897926.0,669475349.0,487350177.0,
March 2020,111387932.0,-25730168.0,600596689.0,420543269.0,
June 2020,99763904.0,32878961.0,634798636.0,457215505.0,
September 2020,98555699.0,30622894.0,655133290.0,478780335.0,
