,NetIncomeLoss,Assets
March 2009,-2804250.0,
June 2009,-2804250.0,
September 2009,-2804250.0,
December 2009,-2804250.0,
March 2010,129000.0,
June 2010,-4099000.0,
September 2010,-11598000.0,
December 2010,1009000.0,814966000.0
March 2011,652000.0,
June 2011,-1463000.0,767526000.0
September 2011,163000.0,793606000.0
December 2011,862000.0,767018000.0
March 2012,413000.0,786167000.0
June 2012,482000.0,766916000.0
September 2012,484000.0,754242000.0
December 2012,2784000.0,764259000.0
March 2013,499000.0,763362000.0
June 2013,6154000.0,756779000.0
September 2013,727000.0,760599000.0
